id;garden_id;chicken_id;price
1361;690;19;16.96
1362;690;32;16.97
1363;690;4;11.5
1364;691;18;11.14
1365;691;2;14.09
1366;692;10;14.76
1367;692;20;12.96
1368;693;25;10.31
1369;693;24;15.56
1370;694;12;13.31
1371;695;42;13.42
1372;696;7;14.09
1373;697;5;11.25
1374;698;25;16.02
1375;698;10;11.74
1376;699;13;12.01
1377;699;15;11.55
1378;700;43;11.41
1379;700;33;10.56
1380;700;34;13.28
1381;701;15;16.81
1382;701;33;11.55
1383;701;24;16.7
1384;702;33;15.42
1385;703;26;15.87
1386;704;20;10.43
1387;704;41;11.41
1388;705;25;10.36
1389;705;11;10.29
1390;706;8;15.4
1391;707;16;16.97
1392;707;20;15.3
1393;707;11;15.35
1394;708;15;10.05
1395;709;40;10.29
1396;710;39;10.24
1397;710;9;10.72
1398;711;3;15.51
1399;712;37;16.34
1400;713;25;13.33
1401;713;18;16.16
1402;713;6;13.06
1403;714;16;10.52
1404;715;8;13.5
1405;715;2;15.34
1406;715;24;16.39
1407;716;31;10.39
1408;716;39;16.77
1409;717;22;10.96
1410;717;11;14.41
1411;717;21;15.25
1412;718;36;14.34
1413;718;28;16.2
1414;718;17;12.76
1415;719;24;12.19
1416;719;12;15.87
1417;719;42;12.93
1418;720;31;14.68
1419;721;28;12.42
1420;722;17;12.68
1421;722;33;14.12
1422;722;34;12.35
1423;723;29;11.49
1424;723;9;13.66
1425;723;42;16.99
1426;724;31;14.42
1427;724;32;11.05
1428;724;22;10.86
1429;725;24;16.88
1430;725;20;15.04
1431;726;43;16.08
1432;727;4;16.1
1433;727;2;15.61
1434;727;35;10.97
1435;728;41;13.78
1436;728;27;15.84
1437;729;7;15.39
1438;730;23;12.2
1439;731;8;16.98
1440;731;33;13.73
1441;732;1;16.53
1442;732;42;11.45
1443;732;20;14.84
1444;733;4;12.13
1445;733;6;12.22
1446;733;32;10.33
1447;734;29;16.87
1448;735;16;12.38
1449;735;15;10.59
1450;736;13;14.27
1451;736;22;13.61
1452;737;25;12.23
1453;738;4;13.63
1454;739;17;13.7
1455;739;6;13.72
1456;740;14;16.0
1457;741;24;14.84
1458;741;5;10.85
1459;742;5;11.41
1460;742;27;12.19
1461;743;27;11.12
1462;743;41;12.66
1463;744;27;11.99
1464;745;25;14.18
1465;746;32;11.1
1466;746;26;12.98
1467;747;9;13.51
1468;747;12;10.49
1469;747;29;15.71
1470;748;30;16.97
1471;748;15;15.8
1472;748;36;16.98
1473;749;17;16.97
1474;750;14;12.45
1475;750;22;16.16
1476;750;8;11.19
1477;751;3;12.57
1478;751;35;10.07
1479;752;2;10.77
1480;753;42;16.41
1481;753;43;10.58
1482;754;31;10.33
1483;754;12;13.85
1484;755;36;14.13
1485;755;1;10.43
1486;756;33;10.35
1487;756;22;10.94
1488;757;19;13.63
1489;757;11;13.51
1490;757;13;13.81
1491;758;38;11.38
1492;758;24;13.38
1493;759;23;16.74
1494;759;14;15.96
1495;760;23;14.59
1496;760;43;15.53
1497;761;13;15.46
1498;761;15;13.33
1499;761;12;14.19
1500;762;42;14.45
1501;762;32;13.62
1502;763;35;16.91
1503;763;27;13.01
1504;763;41;14.71
1505;764;23;14.35
1506;764;9;15.28
1507;764;34;16.81
1508;765;22;12.0
1509;766;29;12.59
1510;766;19;16.92
1511;767;6;16.34
1512;767;41;10.16
1513;767;1;11.9
1514;768;43;10.07
1515;768;26;14.82
1516;768;13;11.84
1517;769;33;12.59
1518;769;43;14.37
1519;769;23;11.72
1520;770;39;11.13
1521;770;22;12.21
1522;771;26;15.55
1523;772;27;15.48
1524;773;23;14.07
1525;773;36;13.01
1526;774;27;14.46
1527;774;2;15.62
1528;775;43;12.41
1529;775;5;11.3
1530;776;43;14.97
1531;777;14;10.57
1532;778;36;12.2
1533;779;7;16.16
1534;779;26;11.69
1535;779;25;15.98
1536;780;25;12.73
1537;780;16;10.54
1538;780;19;13.91
1539;781;34;14.56
1540;781;5;14.28
1541;781;12;12.91
1542;782;26;11.03
1543;783;8;14.4
1544;784;7;14.86
1545;784;13;16.28
1546;785;32;13.04
1547;786;27;14.13
1548;786;43;16.89
1549;786;26;10.7
1550;787;18;13.17
1551;788;15;14.69
1552;789;8;15.33
1553;789;14;16.11
1554;790;28;14.45
1555;790;16;12.75
1556;790;15;11.69
1557;791;2;16.23
1558;791;16;11.07
1559;792;11;16.61
1560;793;24;14.59
1561;793;43;15.45
1562;793;6;15.68
1563;794;11;13.3
1564;794;40;11.34
1565;795;41;15.72
1566;795;21;12.76
1567;796;21;15.05
1568;796;15;11.38
1569;796;6;15.23
1570;797;24;14.35
1571;798;24;14.29
1572;798;8;14.92
1573;798;14;14.08
1574;799;30;11.11
1575;799;39;11.0
1576;799;20;16.59
1577;800;37;16.62
1578;800;5;16.88
1579;800;32;15.55
1580;801;2;13.3
1581;801;32;11.29
1582;801;29;13.33
1583;802;11;15.07
1584;802;35;13.31
1585;803;27;16.52
1586;803;32;10.26
1587;803;4;14.18
1588;804;11;15.62
1589;805;39;10.14
1590;805;7;15.48
1591;806;37;11.06
1592;807;17;10.29
1593;807;20;12.06
1594;808;28;13.26
1595;809;43;14.0
1596;810;9;15.17
1597;811;6;12.86
1598;812;4;14.09
1599;813;1;10.7
1600;813;13;15.04
1601;814;4;16.79
1602;814;38;15.67
1603;815;22;10.9
1604;815;32;12.77
1605;816;10;14.55
1606;817;37;13.33
1607;817;41;14.36
1608;817;10;14.12
1609;818;22;14.69
1610;818;34;11.6
1611;818;16;12.08
1612;819;20;14.82
1613;819;40;15.61
1614;819;8;10.48
1615;820;36;15.72
1616;820;19;15.72
1617;821;27;11.21
1618;821;2;12.96
1619;822;7;11.95
1620;822;31;16.31
1621;822;19;14.85
1622;823;12;16.06
1623;823;10;16.95
1624;823;29;13.12
1625;824;17;11.05
1626;824;3;16.76
1627;824;30;15.05
1628;825;33;16.0
1629;825;27;13.75
1630;825;30;16.69
1631;826;40;14.02
1632;826;31;10.64
1633;827;38;15.79
1634;827;5;10.53
1635;827;25;13.98
1636;828;30;11.77
1637;828;34;15.56
1638;828;32;10.29
1639;829;16;15.14
1640;829;5;11.4
1641;829;14;15.89
1642;830;27;11.63
1643;830;28;16.28
1644;831;17;12.23
1645;831;5;12.3
1646;832;34;16.23
1647;832;32;10.73
1648;832;8;15.1
1649;833;32;11.31
1650;833;35;12.66
1651;834;22;16.86
1652;834;18;14.43
1653;835;3;14.74
1654;835;16;15.06
1655;835;22;13.94
1656;836;29;11.92
1657;837;16;12.11
1658;837;40;10.92
1659;838;43;13.37
1660;838;41;10.54
1661;838;7;15.88
1662;839;27;12.48
1663;839;13;10.21
1664;840;11;15.53
1665;841;1;14.42
1666;841;37;12.92
1667;842;39;14.16
1668;842;28;16.74
1669;843;22;15.08
1670;843;30;15.34
1671;843;21;15.11
1672;844;17;12.95
1673;844;8;11.42
1674;845;25;10.73
1675;846;11;13.42
1676;847;33;16.03
1677;847;1;15.66
1678;848;6;13.71
1679;849;1;12.18
1680;849;43;13.04
1681;849;31;15.64
1682;850;8;13.88
1683;851;30;11.22
1684;851;29;11.21
1685;851;25;14.78
1686;852;11;13.63
1687;853;24;16.0
1688;854;38;15.28
1689;854;39;12.88
1690;854;26;10.49
1691;855;16;15.93
1692;856;34;16.41
1693;857;13;15.07
1694;857;14;10.24
1695;858;3;16.37
1696;859;28;13.92
1697;859;37;11.36
1698;860;33;16.79
1699;860;12;14.7
1700;861;17;15.04
1701;861;18;16.47
1702;861;6;16.6
1703;862;15;16.66
1704;862;41;14.75
1705;863;34;15.53
1706;863;38;13.04
1707;863;23;12.46
1708;864;29;13.28
1709;864;9;14.09
1710;864;40;10.91
1711;865;17;10.87
1712;865;7;10.15
1713;866;6;12.4
1714;866;40;14.74
1715;867;16;12.8
1716;867;13;12.53
1717;868;39;16.71
1718;868;23;10.63
1719;868;34;15.21
1720;869;15;13.11
1721;869;29;13.7
1722;869;25;12.26
1723;870;3;13.84
1724;871;32;11.67
1725;872;26;14.7
1726;873;34;14.48
1727;873;10;14.18
1728;874;14;12.48
1729;874;10;11.88
1730;875;30;16.79
1731;875;4;11.13
1732;875;6;11.65
1733;876;31;11.38
1734;876;27;13.08
1735;877;35;13.46
1736;877;11;10.86
1737;877;17;12.63
1738;878;9;15.78
1739;878;5;11.86
1740;879;18;15.99
1741;879;27;12.25
1742;879;26;10.68
1743;880;14;10.21
1744;880;26;12.74
1745;880;21;14.52
1746;881;41;11.34
1747;881;17;13.76
1748;881;26;12.51
1749;882;32;10.41
1750;882;15;12.37
1751;882;12;14.12
1752;883;9;10.68
1753;883;3;10.58
1754;884;35;14.72
1755;884;9;11.35
1756;885;25;10.11
1757;886;24;14.02
1758;887;11;13.13
1759;887;8;14.81
1760;887;21;15.2
1761;888;15;16.8
1762;889;4;12.03
1763;889;11;16.08
1764;890;13;16.11
1765;891;6;11.59
1766;892;12;16.03
1767;892;38;11.32
1768;893;17;14.07
1769;893;6;14.67
1770;894;39;10.42
1771;894;33;11.63
1772;895;20;12.53
1773;895;43;10.56
1774;896;38;14.46
1775;896;8;15.1
1776;896;20;12.8
1777;897;18;14.32
1778;898;34;16.76
1779;899;13;10.13
1780;900;36;10.94
1781;901;3;16.4
1782;902;36;15.24
1783;903;43;10.03
1784;903;8;12.9
1785;904;26;16.02
1786;904;35;14.33
1787;904;41;17.0
1788;905;22;12.54
1789;905;13;12.92
1790;905;9;10.64
1791;906;3;11.82
1792;906;17;10.02
1793;907;22;11.82
1794;907;2;15.33
1795;907;1;14.4
1796;908;4;12.79
1797;908;31;11.19
1798;909;7;11.66
1799;910;40;11.24
1800;910;29;13.38
1801;911;14;11.35
1802;911;8;16.38
1803;912;21;15.49
1804;912;33;15.18
1805;913;17;15.25
1806;913;35;12.33
1807;913;24;16.89
1808;914;20;15.62
1809;915;41;10.46
1810;915;36;16.39
1811;916;6;13.62
1812;917;31;11.69
1813;918;35;10.5
1814;918;32;16.84
1815;919;10;10.73
1816;919;8;11.14
1817;920;35;15.74
1818;921;14;11.64
1819;921;15;16.26
1820;921;5;12.09
1821;922;35;13.61
1822;923;24;10.02
1823;923;8;10.2
1824;924;36;11.73
1825;925;1;13.2
1826;925;38;11.88
1827;925;25;15.64
1828;926;34;13.89
1829;926;29;14.77
1830;926;14;10.55
1831;927;1;13.65
1832;927;21;14.04
1833;928;33;15.76
1834;928;13;13.12
1835;928;15;16.44
1836;929;8;15.37
1837;929;28;16.7
1838;929;5;12.96
1839;930;32;11.74
1840;930;16;10.62
1841;930;19;15.69
1842;931;41;16.64
1843;931;33;13.82
1844;932;29;10.3
1845;933;26;16.54
1846;934;27;11.91
1847;934;37;12.53
1848;934;17;12.88
1849;935;39;13.94
1850;935;16;14.83
1851;936;42;16.63
1852;936;6;16.99
1853;937;3;14.76
1854;937;25;14.89
1855;937;40;13.42
1856;938;19;12.34
1857;939;7;12.78
1858;939;43;13.8
1859;940;26;11.26
1860;941;26;11.34
1861;942;13;10.12
1862;942;27;12.5
1863;942;17;15.96
1864;943;16;12.74
1865;943;34;10.02
1866;943;21;13.05
1867;944;33;11.73
1868;945;31;16.55
1869;945;27;13.53
1870;945;15;12.26
1871;946;9;12.12
1872;946;7;11.84
1873;946;37;10.47
1874;947;38;13.29
1875;948;2;10.98
1876;948;24;16.56
1877;948;28;12.48
1878;949;31;11.31
1879;949;7;13.73
1880;950;3;11.38
1881;951;33;16.93
1882;951;36;10.42
1883;951;8;11.28
1884;952;10;10.45
1885;952;7;12.58
1886;953;40;15.1
1887;954;18;15.02
1888;954;35;13.17
1889;954;1;15.47
1890;955;6;16.89
1891;955;32;16.7
1892;956;3;12.4
1893;956;21;14.63
1894;957;15;12.27
1895;958;3;10.18
1896;958;6;11.14
1897;958;37;16.78
1898;959;29;12.6
1899;960;21;16.15
1900;960;24;11.97
1901;960;19;12.52
1902;961;22;10.61
1903;961;5;12.08
1904;962;24;12.96
1905;962;29;11.56
1906;963;32;10.35
1907;964;19;11.38
1908;964;30;16.44
1909;965;17;12.56
1910;965;10;14.38
1911;966;28;14.12
1912;967;24;10.55
1913;967;37;11.42
1914;967;39;10.1
1915;968;15;12.3
1916;968;8;14.14
1917;969;40;15.91
1918;970;30;11.75
1919;970;29;10.27
1920;971;5;16.61
1921;972;15;13.57
1922;973;3;10.34
1923;973;43;10.28
1924;973;13;14.5
1925;974;29;16.92
1926;974;38;13.41
1927;974;39;13.3
1928;975;16;13.35
1929;975;20;11.55
1930;975;12;14.75
1931;976;20;11.58
1932;976;25;13.04
1933;977;15;10.29
1934;977;33;13.95
1935;977;20;13.36
1936;978;30;13.94
1937;978;15;10.14
1938;978;36;15.98
1939;979;12;15.82
1940;980;39;12.86
1941;980;7;15.05
1942;981;9;13.28
1943;981;27;15.19
1944;981;20;11.87
1945;982;11;10.7
1946;982;7;15.82
1947;982;4;15.1
1948;983;32;11.8
1949;984;27;13.57
1950;984;4;13.4
1951;985;39;11.96
1952;986;31;15.37
1953;987;11;15.86
1954;988;38;12.0
1955;989;29;12.07
1956;989;22;15.27
1957;989;40;11.95
1958;990;2;15.09
1959;991;30;10.65
1960;992;38;12.68
1961;993;35;11.85
1962;994;20;15.19
1963;995;26;12.49
1964;995;2;10.02
1965;996;14;10.05
1966;997;11;11.04
1967;997;36;11.09
1968;998;25;16.65
1969;998;5;16.24
1970;998;1;16.95
1971;999;37;11.09
1972;999;10;15.24
1973;1000;7;13.03
1974;1000;4;13.05
1975;1001;42;10.84
1976;1001;24;10.36
1977;1002;42;16.16
1978;1002;24;14.96
1979;1002;17;13.97
1980;1003;21;16.47
1981;1003;18;16.1
1982;1004;12;10.84
1983;1004;13;11.51
1984;1005;24;15.63
1985;1006;5;14.63
1986;1006;34;11.43
1987;1007;20;15.71
1988;1008;17;10.42
1989;1009;9;13.84
1990;1010;23;13.77
1991;1011;20;15.6
1992;1011;41;13.54
1993;1012;34;14.12
1994;1012;43;10.85
1995;1012;13;13.84
1996;1013;14;12.89
1997;1013;32;15.49
1998;1014;16;12.16
1999;1014;1;10.89
2000;1014;43;13.19
2001;1015;29;11.77
2002;1015;31;12.79
2003;1015;3;11.06
2004;1016;13;11.69
2005;1016;18;15.92
2006;1016;27;11.36
2007;1017;20;10.72
2008;1017;39;14.21
2009;1018;15;15.29
2010;1018;38;14.72
2011;1019;40;10.58
2012;1019;26;14.36
2013;1020;2;15.03
2014;1020;42;16.85
2015;1020;40;13.12
2016;1021;6;12.83
2017;1021;43;13.99
2018;1021;31;14.63
2019;1022;9;10.25
2020;1022;2;11.98
2021;1023;40;14.96
2022;1024;23;13.71
2023;1024;5;12.92
2024;1024;35;14.96
2025;1025;33;15.01
2026;1025;4;16.19
2027;1026;3;12.83
2028;1026;33;16.21
2029;1026;20;10.54
2030;1027;4;14.85
2031;1028;2;13.01
2032;1028;18;15.62
2033;1028;30;11.43
2034;1029;42;11.25
2035;1029;28;14.58
2036;1030;32;14.12
2037;1031;9;15.94
2038;1032;12;13.4
2039;1032;14;15.08
2040;1033;24;12.43
2041;1033;37;14.5
2042;1033;42;13.9
2043;1034;17;15.21
2044;1034;36;12.97
2045;1035;14;11.97
2046;1036;5;12.01
2047;1037;35;16.76
2048;1037;36;13.34
2049;1038;31;14.4
2050;1038;30;10.77
2051;1038;2;16.27
2052;1039;39;16.05
2053;1039;18;13.79
2054;1040;12;14.62
2055;1040;9;13.17
2056;1041;10;12.42
2057;1041;36;11.64
2058;1041;43;16.5
2059;1042;7;10.77
2060;1042;22;11.93
2061;1042;20;16.92
2062;1043;31;15.6
2063;1043;28;15.16
2064;1044;29;12.55
2065;1044;41;12.9
2066;1045;22;11.68
2067;1045;23;13.61
2068;1046;14;16.99
2069;1046;10;11.91
2070;1046;13;13.97
2071;1047;9;13.04
2072;1048;32;16.47
2073;1049;28;14.13
2074;1050;30;13.46
2075;1050;35;16.81
2076;1051;26;12.39
2077;1051;21;15.29
2078;1052;26;11.76
2079;1052;22;11.83
2080;1052;9;13.24
2081;1053;14;12.51
2082;1053;8;10.49
2083;1054;36;10.69
2084;1054;32;16.09
2085;1055;37;15.27
2086;1055;6;16.08
2087;1055;8;15.77
2088;1056;14;16.14
2089;1056;33;13.87
2090;1056;19;16.71
2091;1057;38;13.71
2092;1058;14;13.25
2093;1058;12;14.77
2094;1059;27;11.67
2095;1059;32;12.7
2096;1060;16;11.84
2097;1060;36;12.34
2098;1060;33;14.49
2099;1061;19;12.25
2100;1062;8;13.45
2101;1063;3;14.55
2102;1063;28;15.72
2103;1063;12;10.09
2104;1064;30;10.53
2105;1064;41;14.33
2106;1064;3;11.18
2107;1065;28;13.16
2108;1065;17;15.43
2109;1065;33;15.52
2110;1066;2;14.26
2111;1066;41;11.67
2112;1066;13;11.82
2113;1067;5;13.51
2114;1067;27;11.01
2115;1067;23;11.78
2116;1068;25;12.67
2117;1069;17;13.8
2118;1069;20;10.44
2119;1070;11;15.85
2120;1070;7;14.2
2121;1070;8;11.74
2122;1071;14;11.5
2123;1072;21;13.51
2124;1073;30;15.66
2125;1073;31;15.65
2126;1074;35;14.11
2127;1074;42;10.92
2128;1074;18;16.7
2129;1075;7;12.17
2130;1075;13;16.49
2131;1076;38;11.01
2132;1076;12;14.59
2133;1077;7;12.42
2134;1077;11;12.08
2135;1078;7;16.31
2136;1078;25;10.6
2137;1079;42;14.23
2138;1080;31;15.83
2139;1080;20;11.69
2140;1081;34;11.17
2141;1081;40;14.96
2142;1082;37;10.04
2143;1082;14;15.69
2144;1082;32;14.91
2145;1083;42;14.79
2146;1083;17;14.03
2147;1084;28;11.21
2148;1084;42;11.3
2149;1085;23;14.86
2150;1086;37;13.36
2151;1086;41;16.48
2152;1086;2;11.8
2153;1087;36;15.19
2154;1088;31;13.55
2155;1088;37;12.02
2156;1089;39;15.33
2157;1089;24;16.62
2158;1089;6;14.28
2159;1090;35;15.22
2160;1090;34;10.12
2161;1090;27;15.44
2162;1091;29;10.65
2163;1092;27;13.32
2164;1092;5;12.98
2165;1093;28;10.18
2166;1094;12;13.62
2167;1095;36;11.56
2168;1095;40;12.74
2169;1096;43;15.06
2170;1096;21;10.92
2171;1097;32;16.37
2172;1097;15;14.57
2173;1098;40;14.81
2174;1098;30;11.7
2175;1098;26;14.56
2176;1099;9;10.55
2177;1099;40;11.4
2178;1100;12;12.6
2179;1101;8;12.15
2180;1102;13;12.64
2181;1102;20;16.13
2182;1102;41;14.66
2183;1103;37;11.69
2184;1104;8;14.17
2185;1104;27;10.74
2186;1105;3;14.41
2187;1106;12;11.28
2188;1106;8;13.23
2189;1106;4;14.84
2190;1107;40;13.54
2191;1107;22;16.0
2192;1107;29;12.74
2193;1108;3;16.84
2194;1108;2;11.34
2195;1109;33;13.42
2196;1109;8;15.75
2197;1110;38;13.05
2198;1111;22;10.27
2199;1112;30;14.91
2200;1113;17;16.25
2201;1114;32;12.45
2202;1114;8;15.4
2203;1114;9;15.33
2204;1115;7;13.94
2205;1115;37;14.6
2206;1115;17;14.31
2207;1116;30;16.25
2208;1116;9;15.02
2209;1117;28;13.45
2210;1117;36;11.82
2211;1117;1;12.37
2212;1118;4;10.61
2213;1119;23;15.12
2214;1120;20;14.34
2215;1120;25;16.74
2216;1120;11;16.59
2217;1121;7;10.0
2218;1121;36;15.3
2219;1122;16;10.01
2220;1122;13;12.03
2221;1122;37;14.2
2222;1123;18;12.15
2223;1123;14;13.6
2224;1123;11;16.63
2225;1124;28;12.48
2226;1125;13;11.46
2227;1125;1;13.9
2228;1125;5;15.45
2229;1126;11;15.34
2230;1126;36;10.31
2231;1126;30;13.04
2232;1127;25;14.79
2233;1128;6;12.18
2234;1129;43;12.91
2235;1129;4;16.63
2236;1129;19;16.68
2237;1130;22;12.37
2238;1131;32;13.05
2239;1131;24;14.76
2240;1132;14;10.72
2241;1132;25;16.16
2242;1132;21;11.64
2243;1133;27;16.64
2244;1134;41;15.35
2245;1134;6;14.02
2246;1135;18;14.54
2247;1135;35;10.22
2248;1135;41;16.11
2249;1136;14;15.61
2250;1136;10;10.25
2251;1136;7;14.39
2252;1137;9;12.22
2253;1137;15;15.55
2254;1137;8;11.27
2255;1138;22;15.54
2256;1139;14;10.37
2257;1139;9;10.12
2258;1140;1;11.24
2259;1141;17;14.38
2260;1141;28;16.07
2261;1142;7;14.49
2262;1142;28;13.85
2263;1142;20;12.36
2264;1143;29;15.16
2265;1143;6;12.75
2266;1143;3;15.21
2267;1144;27;15.06
2268;1144;29;13.8
2269;1145;1;15.81
2270;1145;43;10.49
2271;1146;2;12.45
2272;1146;31;10.75
2273;1147;9;13.83
2274;1147;28;12.4
2275;1147;34;13.43
2276;1148;30;15.95
2277;1148;26;12.1
2278;1148;37;10.78
2279;1149;13;11.82
2280;1150;35;16.42
2281;1151;29;12.64
2282;1151;10;11.23
2283;1152;30;15.78
2284;1152;14;12.34
2285;1152;37;11.67
2286;1153;15;10.59
2287;1154;19;14.52
2288;1155;11;16.73
2289;1155;31;11.5
2290;1155;6;16.4
2291;1156;29;10.6
2292;1156;33;10.4
2293;1156;23;13.54
2294;1157;25;16.8
2295;1157;28;16.38
2296;1158;37;10.22
2297;1158;28;14.65
2298;1158;21;12.03
2299;1159;27;15.3
2300;1159;12;11.21
2301;1159;15;13.99
2302;1160;1;14.1
2303;1160;43;16.62
2304;1160;27;13.02
2305;1161;13;16.4
2306;1161;27;12.34
2307;1162;35;13.86
2308;1162;39;16.5
2309;1163;21;14.78
2310;1164;15;15.54
2311;1165;2;10.8
2312;1165;43;16.31
2313;1166;17;11.04
2314;1167;30;14.51
2315;1167;34;13.22
2316;1167;23;15.61
2317;1168;18;13.98
2318;1169;32;16.68
2319;1169;43;11.29
2320;1170;20;16.85
2321;1171;7;15.51
2322;1172;40;11.04
2323;1173;15;11.86
2324;1174;3;11.57
2325;1174;18;11.84
2326;1174;25;13.73
2327;1175;37;13.56
2328;1175;2;11.15
2329;1175;34;13.05
2330;1176;24;15.44
2331;1176;26;11.35
2332;1176;7;15.71
2333;1177;24;15.9
2334;1177;16;14.61
2335;1177;20;11.32
2336;1178;37;14.17
2337;1178;7;14.31
2338;1178;43;14.68
2339;1179;2;14.75
2340;1179;28;15.47
2341;1180;33;16.22
2342;1180;15;16.26
2343;1180;2;11.92
2344;1181;16;11.39
2345;1181;31;14.7
2346;1181;27;15.22
2347;1182;41;15.95
2348;1183;11;16.6
2349;1183;35;13.45
2350;1184;17;15.71
2351;1184;7;10.24
2352;1185;27;14.71
2353;1186;5;11.18
2354;1186;11;16.13
2355;1187;29;12.08
2356;1188;1;11.65
2357;1188;2;14.91
2358;1188;32;11.66
2359;1189;18;11.92
2360;1189;24;10.18
2361;1190;11;14.13
2362;1190;20;12.85
2363;1191;21;15.25
2364;1192;12;12.21
2365;1192;13;12.94
2366;1192;34;14.58
2367;1193;16;15.36
2368;1194;33;15.91
2369;1195;12;14.57
2370;1195;37;14.05
2371;1196;32;15.83
2372;1196;15;11.66
2373;1196;20;11.98
2374;1197;3;12.58
2375;1197;8;16.91
2376;1198;17;11.2
2377;1199;23;12.86
2378;1199;12;11.89
2379;1199;5;12.61
2380;1200;16;13.65
2381;1201;34;16.9
2382;1201;38;15.39
2383;1201;13;13.26
2384;1202;16;11.67
2385;1202;14;12.06
2386;1203;30;11.31
2387;1203;32;15.81
2388;1204;7;15.47
2389;1205;11;10.12
2390;1206;26;13.02
2391;1206;13;15.15
2392;1207;43;14.77
2393;1207;31;10.7
2394;1208;17;11.35
2395;1209;42;15.56
2396;1209;25;10.36
2397;1210;8;10.75
2398;1211;6;16.69
2399;1212;43;13.66
2400;1212;11;16.67
2401;1212;9;16.04
2402;1213;3;11.75
2403;1214;36;10.0
2404;1215;31;14.51
2405;1215;41;10.18
2406;1215;40;10.87
2407;1216;20;16.68
2408;1216;21;15.95
2409;1216;22;10.32
2410;1217;31;10.24
2411;1217;6;15.66
2412;1217;7;15.35
2413;1218;12;12.5
2414;1218;31;12.99
2415;1219;11;10.87
2416;1219;15;12.75
2417;1220;34;16.01
2418;1220;38;14.5
2419;1220;32;14.07
2420;1221;8;11.12
2421;1221;4;10.07
2422;1222;9;11.65
2423;1222;7;14.78
2424;1222;17;14.76
2425;1223;32;14.31
2426;1223;14;14.02
2427;1223;33;11.41
2428;1224;19;11.21
2429;1225;30;16.77
2430;1225;32;12.08
2431;1226;31;13.0
2432;1226;10;12.47
2433;1226;17;10.65
2434;1227;23;10.25
2435;1227;7;10.86
2436;1228;24;11.65
2437;1228;42;10.63
2438;1228;38;14.07
2439;1229;6;16.15
2440;1230;23;12.04
2441;1230;21;13.43
2442;1231;6;13.94
2443;1231;40;12.73
2444;1232;33;14.66
2445;1232;36;11.28
2446;1233;36;15.65
2447;1233;16;15.86
2448;1233;26;10.52
2449;1234;41;12.85
2450;1234;5;15.78
2451;1235;2;14.08
2452;1235;14;15.89
2453;1236;15;13.47
