juice_price_id;discount;valid_until
11509;0.5;2023-06-18T11:57:54+00:00
11510;2.16;2023-09-13T14:52:49+00:00
11513;0.9;2023-09-14T03:37:21+00:00
11515;1.77;2023-08-25T04:26:33+00:00
11516;0.97;2023-09-14T18:32:31+00:00
11517;1.74;2023-06-09T09:18:03+00:00
11520;1.56;2023-07-30T18:08:18+00:00
11527;0.44;2023-09-11T01:11:35+00:00
11531;1.13;2023-06-22T08:01:41+00:00
11538;1.85;2023-09-12T18:45:10+00:00
11547;1.46;2023-11-05T01:57:49+00:00
11550;1.52;2023-06-12T02:51:19+00:00
11551;0.36;2023-08-27T11:13:47+00:00
11552;0.51;2023-05-29T06:55:47+00:00
11562;0.62;2023-07-25T23:36:46+00:00
11563;0.42;2023-07-21T13:43:45+00:00
11571;1.41;2023-10-21T12:37:49+00:00
11573;0.8;2023-10-13T15:59:20+00:00
11576;1.26;2023-06-07T05:58:01+00:00
11578;1.11;2023-09-23T06:41:27+00:00
11585;1.7;2023-11-18T03:42:20+00:00
11592;2.33;2023-11-07T01:14:57+00:00
11601;0.63;2023-05-08T03:27:24+00:00
11606;0.8;2023-10-17T14:54:09+00:00
11615;2.13;2023-11-22T10:40:39+00:00
11621;1.84;2023-09-17T03:47:06+00:00
11639;1.67;2023-10-24T16:55:17+00:00
11646;0.58;2023-09-20T11:28:07+00:00
11651;0.73;2023-07-09T22:17:29+00:00
11665;0.6;2023-05-31T07:56:11+00:00
11671;2.24;2023-08-26T08:26:48+00:00
11676;1.46;2023-11-16T13:37:13+00:00
11684;1.06;2023-06-17T17:20:22+00:00
11687;1.48;2023-05-18T06:03:05+00:00
11688;1.05;2023-10-21T10:28:33+00:00
11699;1.96;2023-09-18T20:25:58+00:00
11701;0.84;2023-08-09T15:35:05+00:00
11707;0.77;2023-08-23T03:14:50+00:00
11712;1.57;2023-06-16T04:47:35+00:00
11725;0.75;2023-10-08T22:12:04+00:00
11728;1.17;2023-06-27T05:00:53+00:00
11729;1.36;2023-07-18T19:00:37+00:00
11730;1.04;2023-05-24T01:33:57+00:00
11740;0.84;2023-08-21T12:04:42+00:00
11741;0.45;2023-11-09T17:46:25+00:00
11746;1.24;2023-10-04T07:25:38+00:00
11747;0.64;2023-10-22T20:40:48+00:00
11749;1.25;2023-10-01T19:28:36+00:00
11756;0.47;2023-05-05T09:57:39+00:00
11757;1.64;2023-06-16T07:54:47+00:00
11761;0.3;2023-07-13T07:14:49+00:00
11768;1.75;2023-05-05T12:50:35+00:00
11778;0.47;2023-11-22T02:36:12+00:00
11787;2.22;2023-07-12T08:40:58+00:00
11788;0.61;2023-10-24T08:54:55+00:00
11794;2.2;2023-11-03T21:22:47+00:00
11796;1.55;2023-07-09T19:30:39+00:00
11806;0.7;2023-09-01T00:22:15+00:00
11810;1.19;2023-06-06T23:36:06+00:00
11811;0.56;2023-05-28T15:13:37+00:00
11815;0.88;2023-06-16T17:58:54+00:00
11819;1.19;2023-11-13T08:06:42+00:00
11829;0.33;2023-10-14T18:26:12+00:00
11838;0.95;2023-05-01T01:50:40+00:00
11843;0.66;2023-11-27T10:18:35+00:00
11844;0.31;2023-10-07T17:28:24+00:00
11851;1.66;2023-07-20T11:42:48+00:00
11863;1.09;2023-06-14T21:23:38+00:00
11869;0.74;2023-06-05T16:58:42+00:00
11873;2.15;2023-09-05T11:48:04+00:00
11881;0.91;2023-08-22T17:13:13+00:00
11884;1.07;2023-05-28T19:04:48+00:00
11891;0.54;2023-10-03T03:48:59+00:00
11894;1.24;2023-07-31T14:56:13+00:00
11903;1.16;2023-06-01T10:37:24+00:00
11909;0.73;2023-08-26T01:09:45+00:00
11912;0.55;2023-10-15T07:12:16+00:00
11920;0.31;2023-07-27T14:38:57+00:00
11922;0.56;2023-11-13T09:14:14+00:00
11925;0.71;2023-06-06T04:18:59+00:00
11931;0.67;2023-11-02T06:57:58+00:00
11939;1.08;2023-05-14T12:28:53+00:00
11944;1.48;2023-05-15T20:49:48+00:00
11949;0.84;2023-10-31T04:06:41+00:00
11950;1.53;2023-10-28T16:43:07+00:00
11956;1.88;2023-09-24T08:33:51+00:00
11959;1.42;2023-09-03T13:51:57+00:00
11961;0.6;2023-11-14T12:44:19+00:00
11963;0.64;2023-07-07T02:00:16+00:00
11967;1.44;2023-10-21T15:32:25+00:00
11977;0.44;2023-07-10T20:44:40+00:00
11982;1.81;2023-11-29T22:59:41+00:00
11989;1.18;2023-07-13T13:53:30+00:00
11990;1.07;2023-11-06T06:57:25+00:00
11992;1.99;2023-10-29T09:33:46+00:00
11994;2.38;2023-07-16T02:32:17+00:00
11998;0.42;2023-11-08T09:49:37+00:00
11999;0.31;2023-11-04T13:18:43+00:00
12000;2.25;2023-10-05T17:45:08+00:00
12006;2.03;2023-08-25T16:47:02+00:00
12010;0.57;2023-10-16T13:04:34+00:00
12014;1.16;2023-09-24T00:35:04+00:00
12047;1.19;2023-09-18T16:53:24+00:00
12056;1.1;2023-10-09T12:35:47+00:00
12061;1.5;2023-06-25T07:43:24+00:00
12063;1.85;2023-07-15T08:00:26+00:00
12068;1.39;2023-08-23T03:43:58+00:00
12072;0.58;2023-05-30T23:59:48+00:00
12074;1.35;2023-10-18T16:28:49+00:00
12076;1.08;2023-07-29T14:16:35+00:00
12077;2.13;2023-11-11T01:44:24+00:00
12082;1.42;2023-10-31T17:43:03+00:00
12083;1.19;2023-11-04T15:35:26+00:00
12086;1.63;2023-10-26T20:24:10+00:00
12093;1.07;2023-08-12T18:41:53+00:00
12095;0.83;2023-08-01T15:54:41+00:00
12107;1.25;2023-08-24T20:57:43+00:00
12122;0.59;2023-06-02T23:13:42+00:00
12125;1.23;2023-06-27T14:09:06+00:00
12126;0.97;2023-08-19T04:44:16+00:00
12127;0.45;2023-05-09T08:32:41+00:00
12137;0.98;2023-10-24T11:01:25+00:00
12140;2.32;2023-05-27T13:42:08+00:00
12142;1.57;2023-07-10T09:26:50+00:00
12152;1.72;2023-06-09T10:07:36+00:00
12154;1.26;2023-09-13T19:38:25+00:00
12161;2.34;2023-09-22T11:36:50+00:00
12164;1.2;2023-09-09T20:50:40+00:00
12165;2.33;2023-07-21T09:22:27+00:00
12175;0.52;2023-05-24T18:19:57+00:00
12179;0.34;2023-06-25T18:46:56+00:00
12181;0.61;2023-08-17T12:28:45+00:00
12187;1.78;2023-07-18T16:09:18+00:00
12189;1.78;2023-09-22T19:58:19+00:00
12193;0.73;2023-10-17T15:44:09+00:00
12197;1.02;2023-07-23T04:17:51+00:00
12200;1.55;2023-09-16T14:36:34+00:00
12202;2.09;2023-11-03T11:21:52+00:00
12205;0.36;2023-05-19T19:44:52+00:00
12207;1.01;2023-09-22T20:39:28+00:00
12210;1.32;2023-05-09T20:22:07+00:00
12226;2.14;2023-10-23T04:06:52+00:00
12229;0.92;2023-10-16T15:30:59+00:00
12230;0.7;2023-09-22T23:28:12+00:00
12242;0.81;2023-09-01T12:01:46+00:00
12259;0.56;2023-09-22T22:04:27+00:00
12263;1.19;2023-06-30T04:39:53+00:00
12273;2.19;2023-11-01T14:52:39+00:00
12275;1.01;2023-09-18T04:12:27+00:00
12284;0.87;2023-11-03T18:43:44+00:00
12286;1.15;2023-10-12T15:46:16+00:00
12288;1.42;2023-06-10T20:20:04+00:00
12294;2.08;2023-11-25T21:41:28+00:00
12295;1.62;2023-09-12T18:55:08+00:00
12296;0.32;2023-10-15T09:26:02+00:00
12299;1.4;2023-09-11T07:16:09+00:00
12304;0.87;2023-06-18T11:48:25+00:00
12310;1.6;2023-10-08T03:34:46+00:00
12315;0.78;2023-05-04T11:34:32+00:00
12317;0.84;2023-09-15T21:52:50+00:00
12322;0.78;2023-10-27T15:20:31+00:00
12323;0.79;2023-05-03T08:02:28+00:00
12339;0.72;2023-05-21T11:31:16+00:00
12349;0.37;2023-08-25T15:44:18+00:00
12367;1.08;2023-09-21T23:53:08+00:00
12368;1.13;2023-10-26T09:19:22+00:00
12369;1.66;2023-07-18T22:49:46+00:00
12370;1.43;2023-08-28T14:50:55+00:00
12378;0.86;2023-10-02T06:10:18+00:00
12383;0.48;2023-08-25T18:44:55+00:00
12400;2.22;2023-09-04T10:21:03+00:00
12404;1.1;2023-11-30T15:58:07+00:00
12411;0.99;2023-06-02T20:03:07+00:00
12413;0.32;2023-09-15T18:51:04+00:00
12421;1.64;2023-06-29T08:35:56+00:00
12427;0.57;2023-10-08T07:42:45+00:00
12428;2.26;2023-10-02T06:07:11+00:00
12429;1.74;2023-09-15T06:59:33+00:00
12430;1.77;2023-05-19T05:23:40+00:00
12438;0.96;2023-11-13T18:34:26+00:00
12440;1.8;2023-06-07T14:25:24+00:00
12443;1.18;2023-06-16T15:25:32+00:00
12445;1.2;2023-09-29T11:02:29+00:00
12455;0.85;2023-11-03T14:23:05+00:00
12462;0.4;2023-10-23T02:56:42+00:00
12463;1.57;2023-11-15T00:36:30+00:00
12469;1.16;2023-06-17T00:45:18+00:00
12472;1.47;2023-06-16T05:09:20+00:00
12479;0.45;2023-05-18T13:05:40+00:00
12481;1.04;2023-08-11T19:25:42+00:00
12483;1.17;2023-11-06T23:15:54+00:00
12484;0.38;2023-05-03T00:55:45+00:00
12488;0.52;2023-11-25T00:43:49+00:00
12490;1.08;2023-06-08T03:44:13+00:00
12508;0.57;2023-09-20T15:37:11+00:00
12509;1.21;2023-09-25T15:09:16+00:00
12510;2.39;2023-11-20T14:22:05+00:00
12516;0.56;2023-09-04T06:58:37+00:00
12519;0.53;2023-10-07T03:19:59+00:00
12520;1.03;2023-06-21T00:18:51+00:00
12522;0.45;2023-09-05T03:48:33+00:00
12526;1.06;2023-06-19T14:01:08+00:00
12527;0.9;2023-09-08T20:57:19+00:00
12536;1.02;2023-05-06T11:11:28+00:00
12537;2.24;2023-08-06T03:52:51+00:00
12554;1.4;2023-07-19T17:37:27+00:00
12563;1.72;2023-06-27T03:52:31+00:00
12571;1.03;2023-08-02T18:23:21+00:00
12577;1.16;2023-10-26T18:02:16+00:00
12590;1.94;2023-07-28T09:44:16+00:00
12600;1.29;2023-10-20T21:42:47+00:00
12601;1.41;2023-10-06T01:25:30+00:00
12603;0.33;2023-09-29T10:22:22+00:00
12604;0.44;2023-09-22T10:36:46+00:00
12613;0.39;2023-05-16T15:06:55+00:00
12618;1.87;2023-05-11T15:35:14+00:00
12622;0.56;2023-07-24T03:53:52+00:00
12623;0.73;2023-11-17T03:00:33+00:00
12624;1.0;2023-06-11T20:17:38+00:00
12628;1.34;2023-07-01T13:55:07+00:00
12629;0.57;2023-07-27T04:05:48+00:00
12632;1.88;2023-07-12T02:10:09+00:00
12644;0.97;2023-05-31T20:55:15+00:00
12645;0.58;2023-07-17T04:27:57+00:00
12648;0.97;2023-09-27T19:38:34+00:00
12653;1.09;2023-08-28T08:20:57+00:00
12655;0.39;2023-11-06T17:13:46+00:00
12662;0.45;2023-12-01T01:28:20+00:00
12674;1.78;2023-11-29T23:12:26+00:00
12675;2.22;2023-05-02T02:40:12+00:00
12679;1.02;2023-09-23T00:09:37+00:00
12683;0.4;2023-09-05T08:53:24+00:00
12705;1.01;2023-09-04T11:57:28+00:00
12706;2.28;2023-05-26T19:20:22+00:00
12707;1.38;2023-07-28T02:16:49+00:00
12708;1.36;2023-07-11T02:59:51+00:00
12715;1.19;2023-06-03T09:04:09+00:00
12721;0.32;2023-07-27T18:35:01+00:00
12728;0.3;2023-05-21T05:15:55+00:00
12729;1.96;2023-05-21T07:21:52+00:00
12731;0.64;2023-10-08T16:27:03+00:00
12740;1.18;2023-06-21T11:42:02+00:00
12748;0.82;2023-10-05T02:14:15+00:00
12756;1.32;2023-06-06T10:28:20+00:00
12759;0.91;2023-07-31T00:14:31+00:00
12766;0.96;2023-08-20T16:11:42+00:00
12771;1.73;2023-10-23T06:43:18+00:00
12775;2.22;2023-11-12T22:52:28+00:00
12786;2.14;2023-10-06T07:22:47+00:00
12788;1.76;2023-10-24T05:08:05+00:00
12798;0.33;2023-10-01T08:32:27+00:00
12801;0.51;2023-09-10T14:10:42+00:00
12803;0.4;2023-11-28T14:48:35+00:00
12804;1.11;2023-08-18T06:08:09+00:00
12809;1.54;2023-06-26T19:14:43+00:00
12819;0.46;2023-05-23T03:32:19+00:00
12820;1.1;2023-09-14T23:26:36+00:00
12821;1.11;2023-09-25T20:05:26+00:00
12823;0.8;2023-08-22T20:17:21+00:00
12825;0.97;2023-07-19T21:53:21+00:00
12828;0.59;2023-06-25T05:12:32+00:00
12847;0.39;2023-09-29T10:45:52+00:00
12851;0.61;2023-05-28T20:19:17+00:00
12857;1.17;2023-08-29T01:04:27+00:00
12863;0.47;2023-08-26T05:22:18+00:00
12869;0.73;2023-07-19T11:42:42+00:00
12882;1.62;2023-06-11T05:27:41+00:00
12884;1.69;2023-11-24T12:54:18+00:00
12885;1.02;2023-09-02T09:49:58+00:00
12886;0.54;2023-11-21T16:18:31+00:00
12887;0.45;2023-10-26T18:11:17+00:00
12890;1.45;2023-07-15T15:52:00+00:00
12899;0.99;2023-09-01T02:33:57+00:00
12901;0.84;2023-09-03T10:30:10+00:00
12902;1.14;2023-05-13T20:34:50+00:00
12909;1.82;2023-06-02T12:38:22+00:00
12933;0.92;2023-11-07T13:31:15+00:00
12956;0.7;2023-07-28T14:28:12+00:00
12966;1.15;2023-07-08T10:31:29+00:00
12971;1.66;2023-09-02T18:29:46+00:00
12972;2.39;2023-07-07T18:02:34+00:00
12974;0.43;2023-11-11T18:43:40+00:00
12985;0.54;2023-10-16T21:08:33+00:00
12989;1.72;2023-09-13T00:04:56+00:00
12990;0.47;2023-05-18T14:11:22+00:00
12991;1.03;2023-06-19T09:37:28+00:00
12998;1.95;2023-09-21T13:51:01+00:00
12999;0.49;2023-10-12T05:11:20+00:00
13006;1.29;2023-07-17T06:44:07+00:00
13011;1.72;2023-05-25T04:18:53+00:00
13013;0.51;2023-07-01T09:32:10+00:00
13026;0.42;2023-08-05T01:53:01+00:00
13030;0.72;2023-07-07T15:08:07+00:00
13033;0.49;2023-09-20T16:07:27+00:00
13035;1.79;2023-07-22T15:45:16+00:00
13037;0.94;2023-05-28T00:10:49+00:00
13038;1.57;2023-05-11T21:08:15+00:00
13042;0.85;2023-11-26T21:09:02+00:00
13046;0.38;2023-06-29T04:37:35+00:00
13047;1.11;2023-10-21T20:37:40+00:00
13055;1.59;2023-07-22T20:35:37+00:00
13059;2.21;2023-06-17T15:18:26+00:00
13061;0.34;2023-10-09T22:53:33+00:00
13066;0.91;2023-07-30T12:23:36+00:00
13069;0.53;2023-08-07T09:22:17+00:00
13070;1.54;2023-05-06T19:56:23+00:00
13072;1.54;2023-11-23T18:21:55+00:00
13074;1.09;2023-06-19T04:42:35+00:00
13077;1.61;2023-08-18T08:05:23+00:00
13081;0.56;2023-05-22T12:41:04+00:00
13083;0.3;2023-06-18T07:47:58+00:00
13092;1.63;2023-10-03T00:51:00+00:00
13096;0.45;2023-10-17T01:45:32+00:00
13100;1.79;2023-10-15T11:30:57+00:00
13105;0.46;2023-09-19T20:39:36+00:00
13108;1.03;2023-08-03T16:57:44+00:00
13114;1.49;2023-09-06T02:27:44+00:00
13117;2.14;2023-11-15T14:09:10+00:00
13119;1.0;2023-06-22T06:31:18+00:00
13123;1.1;2023-07-18T18:58:11+00:00
13130;1.31;2023-06-13T09:43:22+00:00
13137;0.95;2023-08-12T23:10:23+00:00
13142;0.93;2023-10-01T08:43:46+00:00
13146;1.66;2023-05-26T11:50:10+00:00
13147;2.34;2023-10-27T23:01:58+00:00
13152;1.62;2023-07-11T16:41:06+00:00
13168;1.0;2023-05-22T14:35:27+00:00
13179;0.89;2023-09-15T16:22:16+00:00
13182;2.38;2023-07-11T23:06:50+00:00
13192;1.02;2023-10-14T08:10:16+00:00
13195;0.49;2023-06-21T09:41:10+00:00
13201;1.19;2023-11-04T07:28:53+00:00
13203;1.6;2023-07-26T01:43:41+00:00
13209;0.51;2023-06-05T07:47:56+00:00
13213;1.03;2023-05-24T23:21:56+00:00
13229;1.75;2023-07-14T17:25:49+00:00
13244;0.96;2023-09-13T10:11:16+00:00
13245;0.64;2023-08-16T14:15:07+00:00
13246;1.0;2023-05-10T09:25:43+00:00
13247;2.38;2023-05-08T12:23:28+00:00
13249;1.61;2023-11-14T03:58:47+00:00
13250;1.14;2023-06-26T07:49:29+00:00
13252;0.49;2023-09-14T05:03:54+00:00
13256;0.37;2023-06-30T19:37:50+00:00
13258;1.19;2023-07-27T18:48:54+00:00
13259;1.44;2023-06-14T16:18:36+00:00
13265;0.31;2023-11-08T19:30:49+00:00
13268;1.65;2023-06-29T21:29:36+00:00
13271;0.91;2023-08-02T22:14:30+00:00
13277;1.17;2023-08-15T16:09:41+00:00
13280;1.01;2023-10-07T02:53:09+00:00
13281;2.22;2023-11-19T17:35:02+00:00
13288;0.4;2023-09-29T15:03:54+00:00
13296;1.1;2023-11-03T16:15:48+00:00
13298;0.57;2023-05-21T20:27:23+00:00
13308;1.06;2023-11-14T08:16:24+00:00
13319;1.75;2023-11-13T21:46:10+00:00
13320;0.43;2023-10-03T02:48:25+00:00
13324;0.41;2023-09-18T06:09:17+00:00
13327;1.67;2023-05-07T04:37:43+00:00
13328;0.77;2023-05-14T08:55:38+00:00
13332;0.51;2023-09-23T09:37:01+00:00
13340;2.06;2023-08-24T22:26:35+00:00
13346;1.49;2023-05-30T06:35:16+00:00
13351;1.72;2023-06-18T08:59:02+00:00
13352;0.77;2023-06-09T00:39:40+00:00
13353;1.76;2023-09-23T02:38:21+00:00
13355;0.6;2023-07-17T10:21:55+00:00
13367;0.8;2023-09-05T15:12:29+00:00
13369;0.52;2023-05-26T14:22:42+00:00
13373;0.92;2023-09-10T10:54:22+00:00
13377;0.44;2023-09-21T20:13:13+00:00
13389;0.57;2023-10-12T00:59:23+00:00
13396;0.49;2023-06-04T17:42:29+00:00
13403;1.12;2023-05-26T22:42:43+00:00
13407;2.39;2023-05-19T08:34:24+00:00
13410;0.35;2023-10-15T19:55:37+00:00
13411;0.66;2023-09-15T22:05:14+00:00
13422;1.94;2023-09-09T19:32:48+00:00
13426;1.65;2023-09-05T09:46:30+00:00
13427;0.41;2023-10-27T10:30:49+00:00
13429;1.08;2023-07-01T01:14:00+00:00
13434;1.33;2023-11-02T02:26:36+00:00
13438;1.12;2023-10-07T23:25:18+00:00
13459;0.4;2023-07-07T13:04:06+00:00
13460;0.82;2023-09-19T21:30:28+00:00
13463;1.13;2023-08-26T12:38:37+00:00
13471;0.88;2023-07-09T20:34:36+00:00
13476;1.32;2023-11-28T08:01:15+00:00
13479;1.03;2023-11-25T02:51:12+00:00
13496;0.33;2023-08-01T13:48:52+00:00
13497;1.27;2023-09-16T08:28:00+00:00
13502;0.31;2023-06-03T17:42:13+00:00
13503;1.66;2023-05-07T16:45:26+00:00
13504;1.38;2023-09-24T20:05:02+00:00
13509;1.81;2023-09-26T11:01:41+00:00
13510;1.56;2023-07-16T21:54:08+00:00
13516;1.14;2023-11-25T09:02:05+00:00
13519;1.82;2023-05-01T08:00:59+00:00
13522;1.08;2023-05-30T13:36:22+00:00
13523;0.82;2023-08-06T06:39:12+00:00
13527;1.52;2023-08-22T11:40:18+00:00
13535;0.58;2023-06-27T13:07:55+00:00
13536;0.33;2023-11-19T03:19:27+00:00
13543;0.81;2023-07-04T04:32:16+00:00
13551;1.06;2023-06-30T03:57:01+00:00
13561;1.72;2023-09-23T06:44:05+00:00
13574;0.81;2023-07-26T01:52:33+00:00
13580;1.0;2023-07-02T03:50:30+00:00
13586;2.27;2023-05-25T06:16:55+00:00
13595;1.14;2023-06-11T07:18:55+00:00
13597;1.46;2023-05-18T00:25:16+00:00
13600;0.72;2023-09-21T03:38:37+00:00
13605;1.5;2023-07-07T03:35:35+00:00
13611;0.38;2023-10-01T04:04:15+00:00
13614;0.35;2023-11-03T00:03:52+00:00
13622;1.97;2023-05-11T23:38:13+00:00
13623;1.71;2023-09-16T03:40:15+00:00
13628;0.74;2023-09-24T15:10:22+00:00
13638;1.2;2023-09-25T07:18:06+00:00
13641;1.91;2023-11-10T06:38:46+00:00
13645;0.76;2023-10-02T23:49:43+00:00
13651;1.41;2023-06-01T22:11:15+00:00
13652;1.53;2023-06-11T21:51:54+00:00
13655;0.81;2023-11-15T23:31:56+00:00
13662;0.99;2023-08-27T12:23:59+00:00
13664;1.36;2023-10-07T00:53:52+00:00
13687;0.68;2023-11-01T00:17:19+00:00
13691;1.06;2023-09-20T06:57:12+00:00
13693;1.31;2023-07-10T16:59:08+00:00
13700;1.82;2023-06-16T14:10:43+00:00
13719;1.23;2023-10-18T19:31:51+00:00
13722;2.01;2023-08-01T20:18:19+00:00
13743;0.96;2023-08-16T08:30:55+00:00
13746;0.52;2023-10-27T09:34:40+00:00
13747;0.4;2023-07-22T07:30:26+00:00
13754;0.76;2023-07-18T11:51:14+00:00
13759;0.58;2023-10-23T23:44:14+00:00
13761;0.59;2023-11-09T03:08:47+00:00
13764;0.55;2023-10-26T08:23:34+00:00
13771;0.54;2023-08-03T15:26:38+00:00
13773;0.41;2023-08-27T04:59:14+00:00
13780;1.47;2023-08-04T18:20:04+00:00
13792;1.58;2023-10-11T15:19:08+00:00
13793;1.94;2023-07-13T13:12:46+00:00
13798;0.79;2023-09-13T10:26:44+00:00
13807;0.76;2023-10-06T07:42:54+00:00
13809;0.4;2023-07-07T20:24:48+00:00
13813;0.45;2023-10-07T01:19:58+00:00
13818;1.21;2023-08-16T12:57:00+00:00
13825;2.05;2023-07-02T02:50:07+00:00
13829;2.0;2023-07-25T14:07:24+00:00
13831;1.89;2023-07-27T09:41:08+00:00
13832;1.77;2023-08-18T09:18:12+00:00
13839;2.09;2023-11-22T04:47:21+00:00
13867;1.55;2023-11-13T02:30:17+00:00
13884;0.51;2023-09-24T20:20:32+00:00
13893;0.34;2023-11-13T04:22:51+00:00
13901;1.05;2023-10-12T05:38:06+00:00
13906;0.41;2023-05-18T10:39:26+00:00
13908;1.23;2023-07-23T07:19:21+00:00
13911;1.49;2023-09-03T00:21:35+00:00
13914;1.16;2023-06-02T12:25:49+00:00
13919;0.83;2023-08-14T11:58:15+00:00
13922;1.42;2023-05-19T15:51:32+00:00
13924;1.42;2023-11-23T05:43:08+00:00
13937;1.3;2023-10-25T07:52:47+00:00
13958;1.67;2023-08-27T02:09:24+00:00
13984;1.29;2023-06-05T05:44:02+00:00
13986;0.44;2023-10-07T18:33:24+00:00
14002;1.38;2023-05-05T03:54:49+00:00
14005;0.45;2023-08-06T13:34:13+00:00
14008;0.98;2023-09-02T00:40:33+00:00
14013;1.44;2023-05-30T00:33:12+00:00
14016;1.55;2023-09-09T19:22:55+00:00
14017;1.03;2023-07-14T06:40:17+00:00
14029;1.86;2023-09-04T08:28:06+00:00
14034;0.39;2023-05-13T11:23:29+00:00
14037;0.56;2023-07-11T13:47:36+00:00
14046;1.12;2023-10-31T00:26:50+00:00
14047;1.55;2023-09-05T14:57:03+00:00
14050;1.2;2023-10-12T06:37:18+00:00
14056;1.29;2023-08-10T12:11:26+00:00
14062;0.93;2023-10-02T18:29:24+00:00
14063;2.05;2023-05-11T20:48:53+00:00
14069;0.92;2023-07-02T15:03:36+00:00
14070;1.22;2023-05-23T17:29:28+00:00
14081;0.54;2023-09-06T19:12:51+00:00
14086;1.01;2023-08-25T14:02:01+00:00
14089;1.3;2023-10-01T09:30:12+00:00
14092;1.43;2023-05-10T15:07:05+00:00
14094;1.56;2023-06-20T04:02:27+00:00
14108;1.27;2023-09-17T07:47:27+00:00
14113;1.3;2023-05-14T11:31:07+00:00
14114;1.43;2023-11-16T08:06:18+00:00
14120;1.52;2023-08-02T11:15:40+00:00
14129;0.87;2023-07-21T08:55:24+00:00
14131;1.14;2023-07-15T07:35:49+00:00
14132;0.44;2023-09-30T05:11:23+00:00
14135;1.41;2023-06-01T09:03:01+00:00
14142;0.88;2023-05-02T03:23:09+00:00
14149;1.11;2023-10-25T23:52:23+00:00
14157;1.59;2023-07-24T17:26:18+00:00
14165;0.98;2023-10-17T06:23:30+00:00
14167;2.38;2023-09-04T09:59:30+00:00
14171;0.53;2023-07-21T15:32:41+00:00
14182;2.06;2023-06-21T10:33:14+00:00
14183;1.64;2023-05-12T00:02:48+00:00
14185;1.06;2023-11-02T21:58:23+00:00
14189;1.42;2023-07-30T23:24:28+00:00
14191;1.11;2023-09-20T13:33:57+00:00
14192;1.97;2023-08-27T20:01:07+00:00
14197;1.13;2023-08-09T10:40:20+00:00
14198;0.37;2023-06-20T12:35:20+00:00
14203;1.01;2023-07-11T17:34:35+00:00
14209;1.76;2023-09-14T11:39:15+00:00
14215;0.42;2023-07-19T22:46:47+00:00
14218;1.51;2023-10-13T11:03:19+00:00
14230;0.53;2023-07-11T12:18:53+00:00
14236;0.6;2023-06-16T03:12:50+00:00
14251;0.64;2023-11-25T10:43:49+00:00
14252;0.47;2023-08-06T06:40:46+00:00
14253;1.25;2023-06-14T02:14:35+00:00
14258;1.95;2023-11-20T01:37:53+00:00
14261;0.59;2023-07-17T21:49:34+00:00
14283;0.53;2023-06-08T16:58:40+00:00
14286;0.77;2023-06-26T19:59:46+00:00
14291;0.49;2023-05-29T16:42:55+00:00
14293;1.46;2023-06-24T00:08:17+00:00
14294;1.27;2023-08-14T20:01:10+00:00
14295;1.11;2023-08-09T07:47:26+00:00
14298;1.64;2023-06-20T11:22:04+00:00
14304;0.52;2023-10-26T10:30:24+00:00
14309;2.03;2023-06-05T05:14:24+00:00
14312;2.01;2023-10-19T18:51:07+00:00
14320;2.11;2023-07-10T21:47:48+00:00
14328;0.65;2023-10-31T09:47:12+00:00
14333;2.15;2023-10-14T00:09:56+00:00
14335;1.69;2023-06-25T05:45:21+00:00
14337;1.61;2023-10-10T15:59:32+00:00
14339;1.04;2023-05-10T12:06:47+00:00
14342;2.09;2023-09-26T04:48:09+00:00
14344;0.82;2023-05-10T16:40:10+00:00
14345;0.34;2023-08-12T17:24:54+00:00
14348;0.67;2023-09-02T19:08:21+00:00
14349;0.95;2023-05-21T09:11:15+00:00
14353;0.93;2023-11-16T22:37:48+00:00
14357;1.75;2023-10-27T01:21:03+00:00
14361;0.83;2023-10-27T16:38:42+00:00
14363;1.42;2023-11-23T11:57:39+00:00
14371;2.06;2023-08-24T22:53:19+00:00
14378;2.06;2023-05-07T22:08:59+00:00
14383;0.94;2023-08-09T10:05:03+00:00
14385;1.22;2023-05-17T02:23:45+00:00
14386;1.04;2023-08-25T04:13:55+00:00
14390;0.7;2023-10-18T14:14:00+00:00
14401;0.42;2023-08-08T03:54:58+00:00
14402;1.52;2023-09-13T16:38:33+00:00
14403;0.98;2023-05-16T15:18:35+00:00
14404;0.91;2023-05-21T06:02:37+00:00
14406;0.36;2023-07-24T21:23:33+00:00
14408;1.5;2023-08-22T13:47:19+00:00
14414;0.76;2023-06-23T00:42:27+00:00
14423;1.66;2023-06-09T23:03:10+00:00
14424;1.02;2023-05-27T13:10:15+00:00
14427;1.29;2023-11-03T11:59:38+00:00
14429;0.32;2023-05-24T23:08:04+00:00
14431;1.5;2023-07-22T04:35:59+00:00
14432;0.65;2023-08-24T14:57:07+00:00
14438;0.66;2023-10-22T18:03:58+00:00
14440;0.49;2023-05-04T12:42:30+00:00
14448;0.98;2023-09-01T15:46:18+00:00
14454;0.88;2023-07-17T13:47:05+00:00
14457;1.26;2023-06-16T21:09:37+00:00
14458;1.06;2023-07-19T03:20:44+00:00
14466;1.15;2023-10-04T06:23:33+00:00
14472;0.68;2023-09-22T12:35:29+00:00
14493;0.99;2023-07-07T04:48:39+00:00
14494;1.66;2023-09-05T07:27:45+00:00
14495;0.44;2023-10-21T11:54:15+00:00
14496;0.41;2023-09-10T14:08:47+00:00
14498;0.32;2023-05-06T14:32:27+00:00
