beef_part_price_id;discount;valid_until
2851;3.89;2023-10-16T09:02:43+00:00
2854;6.18;2023-11-02T03:21:22+00:00
2857;2.89;2023-06-27T04:34:43+00:00
2862;1.46;2023-07-18T19:18:47+00:00
2867;0.91;2023-09-24T19:41:18+00:00
2868;2.16;2023-06-22T13:29:10+00:00
2877;2.07;2023-05-15T21:32:27+00:00
2887;1.8;2023-08-19T01:19:58+00:00
2888;1.01;2023-05-19T02:29:11+00:00
2890;1.63;2023-11-04T20:33:32+00:00
2897;1.84;2023-09-24T05:54:41+00:00
2906;1.98;2023-09-13T11:35:42+00:00
2911;1.28;2023-08-18T13:53:07+00:00
2922;4.19;2023-09-29T12:22:13+00:00
2927;2.92;2023-07-30T20:40:22+00:00
2934;1.62;2023-09-16T01:34:56+00:00
2942;6.57;2023-11-26T16:49:23+00:00
2945;1.78;2023-07-21T01:58:29+00:00
2950;3.34;2023-06-25T19:05:22+00:00
2961;1.2;2023-11-21T12:06:01+00:00
2965;1.06;2023-08-03T03:10:03+00:00
2970;3.02;2023-06-09T03:42:08+00:00
2971;1.75;2023-07-24T01:15:46+00:00
2985;3.15;2023-07-10T02:26:06+00:00
2994;3.87;2023-08-15T22:13:41+00:00
2995;3.12;2023-09-19T05:01:09+00:00
2997;2.0;2023-07-20T08:02:41+00:00
3004;3.13;2023-09-01T04:39:02+00:00
3007;1.55;2023-08-20T11:57:50+00:00
3010;2.35;2023-09-19T17:06:32+00:00
3011;3.66;2023-08-27T22:22:03+00:00
3015;0.77;2023-08-09T07:32:37+00:00
3032;2.11;2023-06-27T19:51:01+00:00
3036;1.77;2023-09-19T20:24:15+00:00
3040;6.04;2023-08-09T08:38:42+00:00
3048;4.63;2023-10-07T03:48:46+00:00
3050;2.9;2023-09-15T16:17:33+00:00
3054;3.08;2023-08-08T11:59:39+00:00
3059;6.47;2023-11-17T05:20:58+00:00
3060;0.98;2023-09-20T01:53:31+00:00
3061;2.41;2023-08-03T12:54:31+00:00
3063;5.08;2023-05-25T18:56:37+00:00
3066;3.02;2023-11-17T03:00:40+00:00
3069;3.21;2023-07-28T10:19:12+00:00
3078;1.41;2023-05-07T15:53:53+00:00
3086;5.38;2023-05-25T08:40:08+00:00
3091;3.92;2023-11-22T09:52:13+00:00
3096;4.29;2023-09-01T13:20:29+00:00
3098;4.11;2023-06-19T10:28:38+00:00
3105;3.29;2023-06-15T06:38:53+00:00
3107;6.78;2023-06-27T21:25:02+00:00
3108;2.46;2023-07-06T19:56:40+00:00
3113;1.84;2023-05-16T08:43:51+00:00
3114;4.62;2023-09-12T22:36:56+00:00
3115;4.21;2023-07-31T23:25:33+00:00
3116;1.2;2023-11-15T00:04:27+00:00
3119;4.16;2023-09-08T04:02:25+00:00
3129;4.87;2023-10-16T04:15:18+00:00
3136;3.69;2023-09-20T05:01:21+00:00
3140;6.55;2023-11-02T00:18:19+00:00
3152;4.14;2023-11-27T23:43:31+00:00
3161;3.96;2023-08-29T04:19:30+00:00
3169;1.51;2023-09-23T19:04:37+00:00
3171;5.24;2023-05-01T10:27:08+00:00
3173;3.62;2023-10-26T11:46:37+00:00
3174;1.45;2023-11-27T07:26:27+00:00
3178;1.6;2023-11-10T11:28:46+00:00
3196;1.3;2023-05-21T13:05:39+00:00
3197;1.55;2023-10-01T07:26:36+00:00
3200;3.18;2023-11-09T14:05:26+00:00
3201;0.96;2023-11-03T23:09:41+00:00
3204;3.57;2023-06-21T05:10:11+00:00
3205;2.41;2023-08-13T03:30:41+00:00
3208;2.78;2023-08-16T07:02:52+00:00
3212;1.96;2023-09-04T22:15:49+00:00
3213;5.36;2023-07-24T07:32:01+00:00
3221;1.42;2023-05-16T02:59:23+00:00
3226;3.08;2023-10-12T06:58:05+00:00
3233;6.16;2023-05-13T04:43:29+00:00
3240;4.05;2023-10-05T18:57:23+00:00
3255;1.04;2023-07-23T06:18:24+00:00
3259;1.3;2023-07-10T21:35:40+00:00
3260;2.25;2023-09-03T01:35:37+00:00
3264;1.02;2023-10-10T01:01:03+00:00
3272;1.55;2023-09-28T19:48:20+00:00
3274;1.85;2023-11-27T10:04:00+00:00
3286;1.2;2023-08-17T11:56:00+00:00
3291;4.51;2023-05-21T11:26:24+00:00
3297;2.58;2023-09-04T01:47:55+00:00
3305;1.65;2023-09-22T22:37:16+00:00
3309;2.16;2023-11-08T18:20:27+00:00
3314;1.57;2023-06-10T10:55:37+00:00
3317;1.32;2023-08-09T22:38:56+00:00
3333;2.1;2023-05-08T15:52:07+00:00
3334;1.5;2023-08-11T00:01:54+00:00
3341;5.92;2023-07-11T23:18:32+00:00
3343;6.41;2023-10-26T08:18:57+00:00
3348;2.28;2023-07-04T14:13:31+00:00
3355;5.46;2023-11-30T22:39:03+00:00
3357;0.99;2023-06-29T11:55:44+00:00
3358;6.55;2023-11-28T22:50:05+00:00
3390;1.77;2023-11-06T03:56:16+00:00
3397;1.57;2023-07-29T05:31:57+00:00
3401;2.81;2023-07-27T04:12:18+00:00
3405;2.54;2023-10-29T15:04:45+00:00
3409;1.83;2023-08-23T15:23:09+00:00
3411;3.19;2023-07-29T20:04:23+00:00
3413;3.01;2023-11-27T04:47:02+00:00
3424;4.64;2023-08-16T01:20:06+00:00
3430;2.64;2023-05-15T09:23:59+00:00
3431;4.52;2023-09-03T21:59:42+00:00
3449;4.71;2023-08-03T19:36:32+00:00
3452;1.13;2023-05-22T21:12:28+00:00
3458;3.13;2023-08-09T13:19:27+00:00
3463;1.27;2023-09-11T16:51:35+00:00
3476;3.03;2023-05-25T17:33:31+00:00
3490;2.77;2023-09-19T02:36:19+00:00
3493;1.01;2023-06-19T09:12:06+00:00
3496;6.74;2023-05-16T15:45:12+00:00
3505;1.49;2023-07-26T12:32:37+00:00
3510;3.19;2023-06-16T18:06:42+00:00
3518;1.63;2023-09-07T11:44:15+00:00
3526;1.12;2023-10-09T12:47:56+00:00
3528;4.21;2023-09-21T22:00:46+00:00
3537;4.63;2023-08-01T19:36:57+00:00
3554;1.55;2023-11-18T00:04:47+00:00
3557;5.96;2023-09-07T00:26:58+00:00
3558;1.46;2023-07-28T11:48:55+00:00
3566;1.03;2023-08-23T20:41:48+00:00
3568;3.68;2023-11-14T21:14:59+00:00
3580;5.75;2023-10-09T09:18:56+00:00
3581;6.04;2023-07-19T03:15:45+00:00
3582;3.5;2023-10-12T17:36:09+00:00
3592;4.14;2023-10-24T02:29:41+00:00
3593;3.22;2023-07-11T07:55:41+00:00
3596;3.06;2023-07-19T01:04:46+00:00
3599;2.52;2023-11-02T05:49:58+00:00
3602;6.24;2023-06-18T03:05:21+00:00
3615;4.79;2023-10-04T04:56:23+00:00
3616;1.84;2023-09-24T22:25:52+00:00
3618;6.09;2023-09-05T15:49:06+00:00
3635;2.63;2023-09-28T23:59:46+00:00
3638;1.69;2023-05-17T19:46:43+00:00
3639;1.55;2023-09-30T14:03:39+00:00
3644;2.97;2023-07-12T20:38:05+00:00
3653;3.14;2023-07-18T03:01:10+00:00
3655;1.2;2023-07-04T06:42:41+00:00
3662;1.0;2023-05-26T17:33:03+00:00
3663;3.16;2023-06-25T06:19:51+00:00
3668;1.57;2023-08-17T00:23:59+00:00
3676;1.44;2023-10-22T07:08:15+00:00
3682;3.54;2023-06-21T04:02:02+00:00
3684;3.8;2023-09-10T00:06:56+00:00
3688;0.9;2023-11-21T22:39:52+00:00
3691;2.64;2023-10-12T05:19:34+00:00
3695;1.74;2023-10-18T19:39:33+00:00
3707;3.06;2023-08-02T23:47:42+00:00
3713;2.69;2023-09-17T19:10:17+00:00
3716;2.36;2023-05-29T07:24:08+00:00
3725;1.78;2023-07-27T02:57:56+00:00
3727;0.98;2023-05-20T22:13:18+00:00
3728;5.06;2023-10-01T19:58:20+00:00
3732;0.76;2023-09-04T04:55:39+00:00
3735;5.79;2023-09-17T22:23:50+00:00
3736;4.04;2023-06-23T09:29:12+00:00
3737;0.87;2023-08-16T21:24:29+00:00
3738;1.79;2023-10-01T23:44:36+00:00
3739;3.15;2023-05-30T13:09:56+00:00
3740;2.09;2023-11-16T12:08:37+00:00
3752;1.87;2023-06-21T05:13:48+00:00
3760;3.09;2023-08-22T20:52:33+00:00
3765;4.38;2023-07-24T14:44:53+00:00
3766;6.65;2023-06-04T23:53:28+00:00
3770;0.75;2023-05-03T23:37:47+00:00
3771;4.71;2023-06-07T17:51:31+00:00
3773;4.9;2023-09-16T09:08:34+00:00
3775;2.77;2023-07-29T11:58:16+00:00
3777;5.57;2023-10-08T06:34:20+00:00
3779;3.25;2023-10-24T04:50:04+00:00
3785;5.07;2023-08-17T15:02:01+00:00
3787;3.72;2023-11-02T11:51:07+00:00
3798;4.37;2023-05-01T11:27:41+00:00
3799;2.19;2023-10-14T17:01:58+00:00
3804;3.26;2023-11-17T07:15:07+00:00
3805;2.42;2023-09-02T12:47:05+00:00
3807;6.65;2023-11-16T06:00:22+00:00
3808;3.72;2023-08-31T18:38:03+00:00
3815;1.07;2023-08-15T20:21:43+00:00
3818;5.74;2023-06-01T13:29:53+00:00
3819;3.68;2023-05-14T18:17:01+00:00
3826;5.35;2023-05-02T19:06:30+00:00
3834;3.18;2023-05-20T00:41:07+00:00
3835;3.83;2023-06-07T15:13:06+00:00
3844;4.79;2023-10-26T03:55:11+00:00
3845;3.42;2023-05-24T01:11:46+00:00
3857;3.87;2023-10-11T11:22:40+00:00
3862;6.38;2023-06-03T01:55:20+00:00
3870;5.02;2023-11-27T03:41:43+00:00
3876;1.22;2023-08-24T20:40:15+00:00
3878;4.82;2023-11-13T20:52:35+00:00
3889;2.44;2023-06-28T07:25:44+00:00
3896;1.89;2023-05-04T10:11:47+00:00
3897;2.42;2023-05-24T20:25:24+00:00
3900;4.73;2023-06-18T12:30:12+00:00
3902;3.29;2023-05-11T02:43:34+00:00
3908;3.27;2023-05-28T08:29:12+00:00
3920;2.56;2023-11-11T08:48:43+00:00
3923;4.93;2023-06-12T02:34:18+00:00
3925;3.53;2023-05-16T21:11:51+00:00
3933;2.72;2023-07-16T14:02:17+00:00
3935;6.07;2023-06-11T20:08:07+00:00
3945;0.98;2023-10-21T02:29:42+00:00
3951;5.58;2023-05-06T05:07:59+00:00
3960;2.79;2023-08-04T08:35:32+00:00
3962;1.68;2023-10-10T11:01:11+00:00
3966;3.65;2023-07-02T00:19:20+00:00
3968;6.73;2023-08-01T19:47:41+00:00
3969;2.25;2023-07-04T00:18:51+00:00
3972;1.3;2023-07-07T14:18:23+00:00
3973;4.0;2023-08-09T07:44:31+00:00
3975;2.28;2023-06-20T16:33:49+00:00
3976;0.7;2023-11-13T14:01:13+00:00
3978;3.34;2023-06-10T01:07:13+00:00
3980;1.28;2023-06-26T20:16:15+00:00
3986;1.15;2023-08-28T23:51:32+00:00
4002;2.93;2023-11-12T16:33:25+00:00
4023;2.53;2023-09-30T12:56:03+00:00
4029;2.09;2023-09-19T16:01:18+00:00
4030;2.16;2023-10-01T04:39:26+00:00
4034;2.14;2023-07-21T10:54:41+00:00
4036;3.45;2023-08-13T19:01:56+00:00
4037;0.78;2023-11-29T00:38:08+00:00
4038;1.35;2023-08-24T02:37:25+00:00
4039;3.36;2023-09-29T08:04:49+00:00
4046;2.53;2023-10-31T20:29:51+00:00
4065;2.62;2023-06-13T06:04:49+00:00
4069;6.32;2023-05-09T21:23:46+00:00
4070;5.05;2023-08-08T05:30:08+00:00
4072;2.5;2023-06-19T10:34:05+00:00
4082;4.72;2023-09-20T15:43:57+00:00
4087;0.77;2023-07-25T11:47:25+00:00
4088;3.6;2023-10-09T03:10:39+00:00
4092;1.7;2023-07-09T22:50:51+00:00
4094;1.21;2023-09-01T00:43:38+00:00
4095;2.3;2023-08-05T23:50:40+00:00
4104;2.72;2023-06-21T23:34:10+00:00
4105;4.86;2023-05-10T18:14:10+00:00
4118;1.5;2023-09-03T01:16:15+00:00
4124;3.99;2023-08-10T01:42:43+00:00
4129;1.08;2023-07-18T06:05:59+00:00
4130;1.38;2023-09-29T00:22:28+00:00
4134;4.96;2023-07-14T04:16:26+00:00
4136;1.09;2023-07-07T05:59:09+00:00
4137;3.98;2023-07-28T03:01:17+00:00
4138;2.87;2023-07-25T15:16:12+00:00
4140;5.75;2023-06-23T05:49:49+00:00
4144;2.23;2023-10-15T16:40:40+00:00
4147;2.81;2023-10-12T18:03:14+00:00
4154;0.77;2023-07-27T02:19:28+00:00
4159;1.21;2023-08-18T14:23:34+00:00
4161;3.42;2023-05-26T09:55:19+00:00
4163;1.6;2023-07-23T03:01:49+00:00
4166;1.9;2023-05-24T00:32:00+00:00
4176;4.38;2023-11-17T07:15:44+00:00
4181;2.53;2023-09-12T21:33:06+00:00
4184;2.88;2023-05-10T04:38:14+00:00
4187;4.9;2023-07-12T03:19:56+00:00
4189;2.56;2023-08-05T04:24:10+00:00
4192;2.5;2023-05-08T19:05:52+00:00
4199;5.59;2023-05-30T10:53:32+00:00
4203;2.51;2023-11-30T10:40:11+00:00
4215;4.92;2023-10-29T12:46:31+00:00
4220;1.7;2023-07-29T00:43:59+00:00
4223;2.35;2023-05-11T05:27:15+00:00
4235;5.48;2023-08-26T01:14:34+00:00
4236;1.43;2023-10-11T07:22:17+00:00
4238;2.47;2023-06-27T18:49:04+00:00
4239;0.88;2023-08-24T04:03:31+00:00
4243;2.4;2023-06-23T20:23:01+00:00
4244;4.04;2023-09-08T07:11:35+00:00
4246;4.8;2023-08-14T17:28:30+00:00
4253;2.85;2023-11-14T03:16:26+00:00
4259;4.52;2023-11-11T15:39:53+00:00
4263;0.76;2023-09-14T19:59:26+00:00
4278;5.05;2023-07-01T20:20:44+00:00
4280;2.45;2023-05-04T09:19:53+00:00
4281;1.56;2023-07-14T19:53:43+00:00
4284;4.32;2023-08-21T16:34:53+00:00
4285;3.21;2023-10-11T03:25:40+00:00
4290;3.98;2023-08-24T18:33:48+00:00
4297;2.93;2023-06-19T22:35:53+00:00
4298;4.68;2023-05-16T07:09:06+00:00
4303;5.0;2023-09-27T16:49:26+00:00
4309;1.75;2023-08-01T08:25:10+00:00
4312;5.53;2023-07-24T05:48:52+00:00
4313;3.09;2023-10-19T22:15:46+00:00
4315;1.68;2023-09-18T16:13:21+00:00
4317;4.52;2023-11-02T00:57:29+00:00
4318;3.07;2023-08-21T14:42:15+00:00
4326;0.95;2023-10-08T11:34:29+00:00
4327;2.15;2023-08-20T18:27:58+00:00
4332;1.71;2023-05-31T11:10:16+00:00
4333;1.35;2023-10-19T02:54:51+00:00
4344;1.35;2023-05-09T01:54:56+00:00
4345;3.22;2023-08-27T11:24:20+00:00
4349;3.82;2023-11-24T23:35:53+00:00
4352;2.39;2023-06-04T16:16:57+00:00
4357;5.03;2023-07-28T04:48:13+00:00
4359;6.19;2023-08-08T17:20:49+00:00
4368;3.01;2023-06-03T10:35:19+00:00
4371;5.27;2023-08-04T17:08:45+00:00
4377;2.56;2023-07-07T02:14:54+00:00
4378;2.06;2023-10-03T08:47:03+00:00
4380;4.43;2023-11-07T18:17:00+00:00
4389;4.73;2023-10-04T13:13:40+00:00
4391;1.28;2023-11-12T23:04:29+00:00
4392;0.98;2023-08-05T13:22:06+00:00
4396;4.02;2023-11-06T23:43:54+00:00
4397;0.77;2023-05-17T21:40:24+00:00
4405;1.44;2023-10-13T12:15:27+00:00
4407;2.57;2023-08-26T00:37:14+00:00
4408;1.66;2023-05-06T11:58:52+00:00
4411;3.33;2023-10-14T11:10:39+00:00
4413;4.44;2023-06-05T01:10:39+00:00
4420;1.04;2023-10-22T02:11:23+00:00
4424;1.64;2023-07-23T20:23:20+00:00
4425;1.91;2023-11-26T18:05:07+00:00
4431;5.06;2023-09-06T22:05:57+00:00
4432;4.39;2023-05-24T21:39:47+00:00
4437;2.78;2023-09-11T14:42:08+00:00
4438;3.11;2023-08-02T10:04:16+00:00
4443;3.54;2023-11-18T05:20:44+00:00
4444;2.49;2023-07-14T18:23:03+00:00
4445;3.26;2023-06-24T05:44:41+00:00
4462;1.73;2023-07-06T15:56:01+00:00
4464;1.25;2023-05-22T02:46:33+00:00
4473;1.47;2023-05-12T11:03:42+00:00
4487;1.97;2023-09-21T03:03:09+00:00
4496;4.93;2023-08-03T23:47:59+00:00
4498;6.0;2023-07-25T04:22:51+00:00
4501;4.97;2023-05-11T09:31:27+00:00
4509;3.19;2023-08-26T17:26:47+00:00
4510;3.83;2023-06-04T19:31:41+00:00
4520;2.42;2023-09-22T03:52:50+00:00
4522;5.02;2023-08-22T02:04:19+00:00
4524;2.59;2023-08-07T13:52:06+00:00
4532;3.03;2023-10-04T04:41:04+00:00
4537;2.7;2023-10-26T15:49:48+00:00
4547;4.0;2023-07-16T10:16:35+00:00
4569;4.28;2023-08-23T08:29:53+00:00
4573;4.26;2023-05-27T14:33:27+00:00
4585;5.7;2023-08-03T14:26:06+00:00
4586;1.5;2023-09-10T05:31:39+00:00
4588;4.18;2023-06-21T16:26:00+00:00
4592;3.53;2023-07-08T09:51:53+00:00
4593;4.43;2023-06-17T07:13:09+00:00
4600;1.39;2023-08-23T22:45:02+00:00
4601;4.42;2023-06-01T12:56:00+00:00
4616;2.2;2023-05-09T03:21:20+00:00
4619;4.33;2023-09-02T12:19:31+00:00
4620;3.5;2023-06-10T19:54:37+00:00
4627;3.98;2023-07-27T12:36:16+00:00
4629;3.76;2023-11-14T13:55:02+00:00
4632;1.9;2023-08-02T17:47:28+00:00
4639;0.83;2023-12-01T22:26:30+00:00
4640;2.89;2023-10-26T17:23:07+00:00
4647;1.83;2023-07-10T13:24:06+00:00
4652;1.62;2023-09-05T22:12:46+00:00
4655;1.43;2023-07-25T15:59:44+00:00
4657;3.84;2023-05-23T10:47:09+00:00
4669;1.92;2023-11-20T03:03:28+00:00
4670;1.37;2023-10-30T05:07:08+00:00
4671;5.44;2023-08-05T13:26:24+00:00
4673;2.19;2023-11-09T11:43:08+00:00
4682;1.66;2023-07-25T09:04:49+00:00
4683;2.34;2023-11-09T15:40:49+00:00
4688;6.63;2023-06-16T19:42:43+00:00
4690;1.49;2023-08-26T15:15:17+00:00
4696;5.02;2023-08-15T08:11:21+00:00
4698;3.31;2023-06-25T13:49:29+00:00
4707;2.89;2023-10-06T17:24:06+00:00
4708;4.17;2023-09-30T05:25:13+00:00
4721;6.38;2023-10-23T17:34:25+00:00
4724;4.87;2023-07-27T10:52:10+00:00
4729;5.05;2023-09-21T06:08:22+00:00
4732;4.19;2023-06-22T00:49:09+00:00
4734;5.2;2023-07-15T15:33:16+00:00
4738;2.91;2023-07-30T14:35:24+00:00
4745;3.6;2023-10-14T00:43:57+00:00
4747;5.85;2023-11-30T22:21:11+00:00
4750;2.62;2023-06-09T06:07:16+00:00
4754;3.87;2023-09-25T05:31:49+00:00
4757;1.48;2023-11-29T07:40:09+00:00
4758;2.36;2023-06-11T23:02:12+00:00
4762;1.96;2023-08-11T07:55:31+00:00
4768;5.08;2023-09-02T10:16:40+00:00
4774;1.03;2023-08-31T23:20:52+00:00
4776;2.65;2023-08-09T15:05:50+00:00
4778;1.59;2023-05-12T18:32:19+00:00
4784;1.62;2023-08-26T16:24:59+00:00
4787;3.1;2023-11-13T22:57:03+00:00
4794;6.23;2023-08-10T22:29:50+00:00
4796;3.38;2023-09-18T01:22:34+00:00
4801;1.52;2023-10-11T00:31:08+00:00
4811;1.59;2023-09-18T20:56:22+00:00
4814;5.19;2023-09-17T21:53:27+00:00
4816;1.25;2023-05-14T03:26:54+00:00
4820;4.91;2023-08-21T19:52:02+00:00
4821;1.61;2023-10-24T18:42:48+00:00
4831;2.83;2023-08-12T21:31:08+00:00
4833;1.31;2023-05-06T23:51:45+00:00
4834;3.19;2023-10-20T11:50:11+00:00
4836;3.82;2023-09-02T10:48:02+00:00
4838;2.16;2023-10-16T00:09:22+00:00
4839;4.33;2023-11-03T22:16:57+00:00
4840;6.23;2023-07-17T13:41:30+00:00
4853;2.64;2023-10-15T06:12:33+00:00
4864;2.96;2023-08-08T05:09:17+00:00
4865;6.04;2023-11-03T02:18:39+00:00
4869;3.8;2023-06-11T06:02:05+00:00
4874;4.96;2023-05-26T13:22:49+00:00
4882;1.52;2023-08-15T10:16:07+00:00
4885;6.56;2023-06-21T16:29:33+00:00
4888;1.68;2023-06-17T02:26:16+00:00
4891;6.25;2023-05-14T11:12:27+00:00
4905;0.89;2023-07-16T16:48:43+00:00
4908;5.26;2023-10-10T06:30:10+00:00
4928;6.72;2023-06-29T19:39:23+00:00
4929;0.99;2023-11-30T01:28:23+00:00
4931;3.18;2023-11-06T21:10:02+00:00
4932;0.77;2023-10-14T07:22:48+00:00
4938;2.6;2023-06-10T18:14:12+00:00
4944;2.29;2023-09-15T16:00:07+00:00
4953;0.71;2023-05-21T10:38:24+00:00
4956;1.57;2023-09-23T23:34:17+00:00
4957;4.07;2023-11-17T20:49:34+00:00
4969;4.44;2023-07-22T01:19:35+00:00
4975;3.11;2023-07-12T09:44:01+00:00
4976;3.26;2023-10-16T19:33:58+00:00
4982;3.03;2023-10-04T19:32:32+00:00
4986;3.33;2023-05-19T11:31:26+00:00
4989;1.81;2023-08-18T08:12:51+00:00
4992;5.23;2023-10-08T04:04:15+00:00
4997;2.6;2023-10-02T10:46:56+00:00
5000;2.68;2023-08-30T10:04:31+00:00
5001;3.05;2023-11-25T23:57:10+00:00
5009;1.43;2023-07-11T16:06:58+00:00
5012;2.34;2023-08-10T10:34:02+00:00
5013;2.37;2023-06-04T20:45:41+00:00
5020;1.32;2023-11-26T03:29:26+00:00
5021;1.4;2023-10-16T22:56:19+00:00
5026;2.09;2023-08-09T18:09:49+00:00
5031;4.24;2023-08-02T10:37:38+00:00
5035;2.52;2023-06-13T13:41:26+00:00
5044;4.04;2023-06-13T09:32:55+00:00
5046;2.61;2023-05-11T16:32:58+00:00
5049;3.04;2023-07-21T15:21:51+00:00
5050;4.25;2023-08-09T11:08:32+00:00
5053;2.55;2023-07-11T11:16:55+00:00
5058;4.68;2023-06-22T04:22:42+00:00
5060;3.48;2023-10-12T11:40:13+00:00
5061;3.05;2023-08-07T00:03:11+00:00
5062;1.15;2023-10-21T13:08:15+00:00
5065;5.52;2023-11-02T08:15:12+00:00
5071;2.98;2023-05-05T23:06:01+00:00
5072;1.96;2023-05-30T10:28:38+00:00
5086;2.99;2023-10-01T04:55:37+00:00
5092;1.55;2023-07-10T12:56:15+00:00
5093;3.43;2023-05-06T17:58:15+00:00
5095;1.79;2023-09-05T21:34:21+00:00
5096;3.99;2023-08-08T15:06:18+00:00
5099;1.98;2023-10-20T09:53:11+00:00
5103;0.75;2023-05-08T05:33:19+00:00
5109;3.56;2023-09-26T04:07:32+00:00
5113;6.43;2023-09-21T22:42:18+00:00
5119;6.62;2023-05-04T08:40:49+00:00
5128;3.84;2023-09-08T19:28:24+00:00
5129;4.54;2023-05-18T16:32:01+00:00
5132;2.58;2023-06-09T12:18:58+00:00
5134;3.27;2023-10-07T02:14:51+00:00
5149;3.41;2023-05-16T07:36:08+00:00
5163;1.59;2023-11-11T07:11:02+00:00
5165;1.82;2023-08-06T18:31:23+00:00
5171;6.78;2023-11-21T11:45:44+00:00
5181;4.44;2023-09-06T08:17:52+00:00
5182;2.49;2023-05-30T14:15:06+00:00
5186;2.75;2023-09-09T23:55:36+00:00
5193;0.8;2023-07-11T12:12:44+00:00
5195;0.93;2023-06-28T14:33:00+00:00
5197;2.99;2023-11-01T12:13:15+00:00
5205;4.22;2023-06-22T12:01:46+00:00
5208;1.56;2023-08-16T02:07:02+00:00
5217;4.78;2023-10-24T21:39:40+00:00
5218;1.26;2023-08-07T23:00:47+00:00
5219;2.36;2023-09-22T10:42:30+00:00
5223;3.55;2023-11-29T06:06:32+00:00
5229;4.83;2023-09-06T00:06:04+00:00
5248;1.51;2023-09-10T19:57:38+00:00
5251;2.58;2023-08-25T08:20:06+00:00
5255;3.39;2023-10-24T09:01:36+00:00
5264;1.08;2023-11-01T19:39:07+00:00
5266;3.67;2023-07-09T00:48:07+00:00
5268;6.5;2023-07-03T06:46:47+00:00
5285;4.61;2023-09-11T18:41:57+00:00
5288;3.13;2023-10-28T07:35:11+00:00
5290;1.58;2023-09-30T14:46:59+00:00
5291;3.57;2023-06-30T16:11:21+00:00
5299;4.72;2023-09-18T04:42:45+00:00
5303;1.43;2023-11-07T14:40:59+00:00
5309;4.65;2023-08-08T14:56:03+00:00
5310;1.62;2023-09-20T12:09:05+00:00
5311;2.81;2023-08-25T03:06:09+00:00
5320;0.75;2023-09-19T11:56:37+00:00
5323;5.08;2023-05-17T19:32:18+00:00
5330;1.24;2023-11-21T07:02:14+00:00
5331;4.16;2023-05-09T22:03:25+00:00
5351;1.58;2023-11-03T06:58:27+00:00
5355;4.86;2023-10-15T00:00:27+00:00
5356;5.34;2023-07-21T16:03:26+00:00
5364;6.53;2023-05-26T01:07:03+00:00
5366;1.65;2023-06-07T08:05:09+00:00
5374;1.14;2023-10-16T21:24:24+00:00
5381;6.42;2023-06-29T07:46:55+00:00
5383;3.53;2023-10-30T15:51:13+00:00
5389;5.59;2023-08-22T10:23:30+00:00
5391;1.4;2023-11-26T01:11:29+00:00
5394;1.39;2023-06-16T18:00:33+00:00
5407;2.11;2023-09-27T10:52:39+00:00
5413;1.41;2023-08-30T12:24:59+00:00
5419;3.46;2023-07-01T21:22:53+00:00
5436;0.89;2023-11-04T16:08:08+00:00
5443;2.71;2023-07-23T23:09:33+00:00
5445;5.79;2023-08-02T15:09:59+00:00
5448;3.37;2023-06-16T12:59:06+00:00
5450;2.09;2023-09-10T01:50:36+00:00
5451;4.65;2023-10-12T21:54:08+00:00
5454;3.29;2023-08-09T14:23:07+00:00
5460;2.32;2023-06-05T12:09:04+00:00
5492;0.84;2023-05-27T08:10:30+00:00
5495;1.44;2023-11-04T17:43:34+00:00
5501;1.24;2023-06-18T18:10:12+00:00
5533;4.07;2023-06-16T01:14:39+00:00
5540;2.65;2023-05-07T08:26:30+00:00
5543;0.89;2023-10-10T16:09:50+00:00
5549;1.74;2023-11-17T19:17:56+00:00
5552;3.92;2023-10-06T18:13:23+00:00
5554;2.38;2023-05-22T09:09:50+00:00
5557;2.03;2023-07-01T12:07:01+00:00
5562;5.24;2023-11-19T05:53:46+00:00
5564;3.26;2023-08-13T13:26:59+00:00
5573;4.36;2023-08-29T22:00:46+00:00
5577;6.42;2023-09-18T18:05:58+00:00
5582;2.4;2023-11-10T14:00:41+00:00
5587;6.13;2023-08-13T12:36:21+00:00
5594;3.73;2023-06-17T19:13:08+00:00
5624;2.63;2023-08-02T03:08:46+00:00
5632;1.31;2023-05-18T20:14:55+00:00
5633;1.52;2023-11-07T07:35:55+00:00
5645;2.81;2023-09-16T09:45:26+00:00
5650;2.59;2023-10-28T18:09:55+00:00
5654;2.78;2023-07-16T13:46:50+00:00
5669;2.82;2023-09-27T00:27:12+00:00
5674;3.62;2023-05-18T23:47:32+00:00
5684;1.09;2023-08-12T18:14:08+00:00
5694;1.04;2023-11-21T20:58:32+00:00
5709;1.02;2023-10-28T03:44:06+00:00
5720;3.28;2023-07-25T16:55:07+00:00
5723;3.86;2023-07-28T23:42:16+00:00
5724;3.02;2023-06-04T18:46:58+00:00
5726;6.11;2023-10-11T17:15:41+00:00
5727;5.02;2023-11-21T19:00:34+00:00
5729;4.58;2023-07-13T00:29:45+00:00
5730;3.62;2023-06-03T15:49:59+00:00
5735;3.17;2023-05-20T22:28:55+00:00
5743;1.44;2023-06-02T19:24:09+00:00
5746;1.6;2023-07-02T15:48:27+00:00
5759;0.73;2023-06-13T14:56:44+00:00
5761;4.99;2023-05-30T08:06:25+00:00
5764;1.91;2023-08-01T09:04:24+00:00
5770;5.08;2023-05-14T16:58:48+00:00
5779;2.2;2023-05-04T09:41:47+00:00
5782;1.13;2023-07-23T03:36:02+00:00
