vegetable_price_id;discount;valid_until
3002;0.07;2023-08-11T18:32:05+00:00
3012;0.46;2023-09-15T01:31:30+00:00
3025;0.47;2023-08-10T05:18:30+00:00
3027;0.04;2023-06-02T19:14:35+00:00
3038;0.47;2023-08-18T22:05:20+00:00
3040;0.79;2023-11-30T20:23:31+00:00
3055;0.61;2023-09-09T12:39:03+00:00
3060;0.03;2023-05-05T01:36:05+00:00
3062;0.54;2023-09-09T03:41:46+00:00
3070;0.3;2023-05-06T17:34:22+00:00
3073;0.15;2023-10-02T08:05:49+00:00
3076;0.4;2023-10-20T15:56:06+00:00
3078;0.75;2023-07-01T04:00:21+00:00
3081;0.07;2023-05-28T00:14:49+00:00
3086;0.06;2023-07-17T09:57:22+00:00
3087;0.19;2023-06-26T03:09:36+00:00
3097;0.29;2023-11-14T06:14:59+00:00
3098;0.13;2023-08-10T22:49:09+00:00
3099;0.24;2023-05-18T19:43:45+00:00
3107;0.02;2023-11-09T22:33:09+00:00
3110;0.29;2023-08-17T14:17:18+00:00
3118;1.06;2023-10-04T03:13:19+00:00
3122;0.8;2023-05-23T05:39:50+00:00
3124;0.2;2023-11-24T10:56:03+00:00
3125;0.66;2023-06-21T04:40:57+00:00
3144;0.54;2023-08-13T01:38:04+00:00
3146;0.61;2023-11-05T23:26:05+00:00
3147;0.55;2023-11-03T20:39:02+00:00
3149;0.11;2023-05-12T08:26:39+00:00
3158;0.37;2023-06-17T09:55:02+00:00
3182;0.04;2023-06-27T12:52:57+00:00
3184;0.29;2023-09-17T14:20:56+00:00
3186;0.06;2023-07-30T20:49:52+00:00
3193;0.17;2023-09-12T13:25:02+00:00
3194;0.1;2023-05-23T23:58:56+00:00
3201;0.93;2023-07-12T01:01:05+00:00
3204;0.25;2023-08-27T08:51:17+00:00
3211;0.53;2023-06-07T20:35:00+00:00
3212;0.42;2023-11-02T14:06:52+00:00
3217;0.21;2023-09-12T19:17:18+00:00
3219;0.21;2023-05-04T08:36:37+00:00
3230;0.49;2023-05-03T12:19:56+00:00
3231;0.41;2023-09-15T08:30:05+00:00
3236;0.17;2023-08-25T07:37:07+00:00
3244;0.16;2023-08-15T12:48:49+00:00
3259;0.11;2023-05-07T10:31:53+00:00
3269;0.02;2023-11-05T11:35:14+00:00
3271;0.91;2023-06-17T11:05:59+00:00
3277;0.25;2023-10-12T20:53:32+00:00
3280;0.12;2023-08-25T14:44:47+00:00
3288;0.67;2023-09-28T08:19:34+00:00
3289;0.47;2023-08-05T16:56:58+00:00
3294;0.47;2023-07-03T06:12:00+00:00
3298;0.57;2023-10-23T04:38:07+00:00
3302;0.01;2023-06-17T19:35:51+00:00
3304;0.23;2023-08-21T23:28:47+00:00
3321;0.76;2023-08-02T01:18:16+00:00
3331;0.62;2023-11-05T16:48:37+00:00
3333;0.53;2023-07-28T09:25:22+00:00
3334;0.38;2023-07-05T23:36:05+00:00
3342;0.71;2023-10-01T21:57:26+00:00
3343;0.13;2023-05-14T10:26:16+00:00
3344;1.0;2023-08-04T18:49:43+00:00
3348;0.78;2023-11-08T23:16:34+00:00
3356;0.78;2023-05-25T16:07:49+00:00
3361;0.2;2023-05-07T16:11:59+00:00
3362;1.16;2023-09-19T17:12:22+00:00
3364;0.17;2023-05-26T01:48:14+00:00
3368;0.18;2023-07-18T08:54:12+00:00
3369;0.26;2023-06-21T10:48:50+00:00
3370;0.17;2023-10-23T09:36:34+00:00
3373;0.21;2023-08-29T17:21:30+00:00
3379;0.06;2023-06-27T13:31:45+00:00
3381;0.29;2023-09-19T10:09:59+00:00
3388;0.46;2023-08-20T19:33:03+00:00
3389;0.36;2023-11-28T20:14:41+00:00
3396;1.2;2023-09-10T05:27:15+00:00
3397;0.47;2023-07-09T14:40:34+00:00
3402;0.68;2023-10-22T22:20:47+00:00
3403;0.52;2023-05-03T04:10:06+00:00
3423;0.35;2023-09-12T15:52:20+00:00
3425;0.17;2023-08-30T00:04:41+00:00
3430;0.44;2023-07-11T21:28:22+00:00
3431;0.04;2023-06-12T09:09:17+00:00
3435;0.94;2023-10-08T09:51:54+00:00
3447;0.11;2023-10-29T14:39:26+00:00
3454;0.58;2023-07-02T16:42:49+00:00
3464;0.13;2023-05-05T22:11:30+00:00
3473;0.49;2023-10-26T08:24:58+00:00
3474;0.54;2023-10-21T14:36:44+00:00
3475;0.64;2023-05-20T08:33:06+00:00
3477;0.24;2023-06-09T04:22:01+00:00
3484;0.15;2023-07-15T02:32:27+00:00
3485;0.55;2023-11-24T06:44:52+00:00
3490;0.03;2023-09-13T07:10:57+00:00
3499;0.02;2023-09-11T21:23:32+00:00
3502;0.06;2023-05-19T01:23:15+00:00
3505;0.04;2023-08-01T13:48:36+00:00
3509;0.28;2023-09-20T19:34:32+00:00
3514;0.02;2023-05-17T10:29:28+00:00
3515;0.02;2023-10-07T20:33:06+00:00
3517;0.03;2023-09-06T04:01:30+00:00
3520;0.81;2023-05-18T20:10:21+00:00
3521;0.27;2023-09-25T07:41:46+00:00
3529;0.35;2023-08-01T10:59:15+00:00
3543;0.24;2023-07-10T19:41:47+00:00
3544;0.33;2023-09-21T03:08:53+00:00
3549;0.48;2023-06-23T14:22:12+00:00
3551;1.15;2023-08-07T18:26:25+00:00
3559;0.63;2023-07-01T15:46:18+00:00
3561;0.01;2023-07-08T11:15:18+00:00
3565;0.27;2023-10-11T05:49:25+00:00
3574;0.08;2023-08-06T09:24:32+00:00
3593;0.2;2023-11-20T17:14:56+00:00
3595;0.16;2023-08-02T18:18:44+00:00
3596;0.04;2023-09-05T05:14:23+00:00
3602;0.3;2023-05-31T05:32:51+00:00
3610;0.94;2023-11-25T11:44:06+00:00
3612;0.21;2023-10-14T08:30:01+00:00
3614;0.57;2023-10-29T03:35:00+00:00
3622;0.64;2023-09-14T10:15:41+00:00
3628;0.1;2023-05-16T22:10:31+00:00
3631;1.0;2023-09-18T07:03:48+00:00
3633;0.49;2023-09-22T15:16:33+00:00
3634;0.08;2023-09-12T08:41:48+00:00
3635;0.78;2023-11-21T09:48:43+00:00
3636;0.29;2023-09-30T22:46:14+00:00
3653;0.13;2023-05-19T18:12:49+00:00
3666;0.23;2023-08-25T17:35:08+00:00
3675;0.08;2023-08-25T21:53:09+00:00
3685;0.04;2023-11-04T00:43:22+00:00
3695;0.16;2023-09-05T11:34:37+00:00
3699;0.31;2023-06-27T04:33:50+00:00
3701;0.23;2023-11-25T08:56:55+00:00
3710;0.23;2023-09-05T22:18:30+00:00
3713;0.07;2023-09-13T03:43:41+00:00
3715;0.92;2023-06-18T04:45:27+00:00
3718;0.49;2023-05-12T15:25:25+00:00
3723;0.59;2023-05-30T14:52:59+00:00
3724;0.08;2023-07-30T08:11:16+00:00
3737;0.63;2023-06-01T00:04:23+00:00
3740;0.37;2023-11-03T16:11:48+00:00
3743;0.2;2023-08-01T03:52:39+00:00
3752;0.34;2023-09-21T04:57:31+00:00
3757;0.17;2023-10-12T03:40:24+00:00
3759;0.51;2023-11-20T14:38:13+00:00
3760;0.63;2023-10-16T06:31:15+00:00
3763;0.31;2023-05-18T17:01:28+00:00
3764;0.11;2023-08-24T13:13:11+00:00
3769;0.13;2023-09-20T22:06:02+00:00
3772;0.31;2023-05-31T17:53:00+00:00
3775;0.16;2023-09-26T01:10:52+00:00
3776;0.03;2023-08-20T07:06:34+00:00
3777;0.09;2023-08-21T10:14:43+00:00
3780;0.14;2023-06-19T13:33:39+00:00
3783;0.27;2023-07-30T00:49:25+00:00
3786;1.08;2023-10-27T05:52:07+00:00
3791;0.02;2023-10-25T01:49:15+00:00
3799;0.56;2023-09-10T13:37:53+00:00
3800;0.47;2023-10-20T21:15:27+00:00
3808;0.23;2023-09-30T08:12:34+00:00
3811;0.03;2023-08-13T19:53:08+00:00
3814;0.14;2023-05-21T18:01:20+00:00
3825;0.22;2023-06-07T02:31:29+00:00
3829;0.35;2023-10-28T05:48:03+00:00
3831;0.1;2023-08-14T09:11:32+00:00
3839;0.14;2023-10-13T14:39:18+00:00
3847;0.23;2023-11-25T11:03:28+00:00
3848;0.25;2023-06-23T07:38:42+00:00
3855;1.07;2023-09-15T00:35:11+00:00
3859;0.42;2023-10-26T10:23:39+00:00
3860;0.26;2023-07-16T01:26:14+00:00
3864;0.36;2023-08-22T02:00:32+00:00
3888;0.88;2023-09-20T15:51:04+00:00
3895;0.13;2023-11-04T21:19:49+00:00
3898;0.18;2023-07-18T00:57:47+00:00
3901;0.13;2023-11-27T14:48:37+00:00
3902;0.2;2023-11-15T10:45:08+00:00
3906;0.4;2023-08-16T23:40:11+00:00
3914;1.08;2023-08-16T05:19:15+00:00
3919;0.03;2023-05-25T11:47:45+00:00
3925;0.4;2023-09-23T04:42:39+00:00
3938;0.37;2023-08-26T18:46:26+00:00
3942;0.51;2023-09-30T17:22:41+00:00
3949;0.1;2023-08-16T06:38:38+00:00
3954;0.16;2023-07-18T10:14:55+00:00
3961;0.26;2023-10-18T01:07:49+00:00
3963;0.21;2023-11-05T10:59:53+00:00
3973;0.21;2023-10-18T11:35:48+00:00
3981;0.11;2023-10-02T14:07:52+00:00
3982;0.19;2023-06-19T20:41:53+00:00
3984;0.27;2023-11-17T17:08:21+00:00
3987;0.73;2023-07-17T23:04:36+00:00
3989;0.04;2023-07-04T05:31:39+00:00
3990;1.16;2023-07-13T18:16:04+00:00
3992;0.61;2023-09-10T20:37:37+00:00
3993;0.56;2023-10-28T22:30:16+00:00
4000;0.41;2023-06-11T05:33:29+00:00
4011;0.24;2023-07-09T22:04:40+00:00
4012;1.04;2023-09-27T20:52:09+00:00
4013;0.42;2023-11-03T06:38:16+00:00
4016;0.18;2023-09-24T06:11:14+00:00
4024;0.51;2023-06-02T14:34:36+00:00
4028;0.16;2023-11-10T20:44:16+00:00
4032;0.21;2023-10-18T16:34:41+00:00
4035;0.61;2023-06-11T05:54:31+00:00
4043;0.82;2023-05-07T13:15:29+00:00
4044;0.24;2023-06-08T16:52:02+00:00
4060;0.06;2023-07-11T07:24:36+00:00
4066;0.25;2023-05-24T10:54:35+00:00
4069;0.23;2023-06-06T08:27:00+00:00
4070;0.28;2023-06-15T06:46:57+00:00
4071;0.47;2023-08-08T08:07:50+00:00
4081;1.1;2023-07-19T14:09:45+00:00
4082;0.21;2023-05-10T00:39:53+00:00
4088;0.0;2023-11-08T11:45:58+00:00
4096;0.22;2023-08-10T23:16:17+00:00
4100;0.01;2023-06-07T19:09:47+00:00
4101;0.33;2023-08-04T01:34:52+00:00
4102;0.09;2023-05-31T01:29:17+00:00
4115;0.38;2023-09-19T02:18:53+00:00
4118;0.14;2023-07-21T09:38:31+00:00
4123;0.76;2023-07-19T04:56:09+00:00
4126;0.9;2023-09-03T18:11:53+00:00
4131;1.01;2023-11-21T13:58:19+00:00
4135;0.26;2023-10-10T17:04:00+00:00
4142;0.3;2023-07-31T21:27:44+00:00
4151;0.28;2023-09-08T11:11:02+00:00
4158;0.98;2023-07-07T22:20:29+00:00
4160;0.12;2023-09-22T11:14:22+00:00
4161;0.42;2023-10-31T15:26:10+00:00
4189;0.55;2023-09-24T16:09:23+00:00
4190;0.02;2023-08-26T18:42:50+00:00
4193;0.58;2023-11-19T05:49:21+00:00
4196;0.23;2023-10-21T20:04:40+00:00
4197;0.4;2023-10-17T13:45:10+00:00
4208;1.06;2023-06-18T07:49:16+00:00
4214;0.54;2023-05-10T16:09:21+00:00
4216;0.08;2023-06-05T08:31:02+00:00
4223;0.18;2023-08-25T16:31:24+00:00
4225;0.23;2023-08-09T00:12:50+00:00
4228;0.05;2023-05-10T18:40:19+00:00
4238;1.08;2023-06-06T21:42:10+00:00
4243;0.13;2023-10-28T20:24:39+00:00
4248;0.25;2023-05-04T07:14:34+00:00
4252;0.74;2023-08-15T18:24:21+00:00
4257;0.44;2023-05-30T11:22:25+00:00
4258;0.82;2023-10-18T08:00:27+00:00
4271;0.53;2023-08-02T08:38:20+00:00
4275;0.07;2023-09-23T16:47:37+00:00
4281;0.79;2023-08-02T18:24:54+00:00
4284;0.17;2023-10-11T21:05:18+00:00
4285;0.12;2023-09-24T15:38:56+00:00
4291;0.35;2023-08-13T07:19:28+00:00
4292;0.22;2023-10-05T08:29:19+00:00
4293;0.33;2023-10-18T04:18:20+00:00
4294;0.89;2023-07-02T14:35:05+00:00
4299;0.09;2023-11-24T01:45:44+00:00
4300;0.53;2023-05-26T23:09:46+00:00
4309;0.08;2023-06-04T05:30:28+00:00
4310;0.8;2023-10-22T13:13:23+00:00
4313;0.02;2023-11-28T18:42:48+00:00
4315;0.59;2023-08-04T17:15:55+00:00
4316;0.47;2023-06-16T14:56:15+00:00
4323;0.42;2023-10-29T11:11:34+00:00
4324;0.09;2023-07-11T20:31:43+00:00
4336;0.22;2023-09-26T05:33:07+00:00
4348;0.8;2023-09-04T15:14:00+00:00
4351;0.28;2023-10-03T04:32:41+00:00
4354;0.6;2023-11-08T23:51:19+00:00
4358;0.44;2023-07-14T11:20:59+00:00
4365;0.07;2023-07-26T05:06:20+00:00
4375;0.57;2023-08-08T06:34:13+00:00
4383;1.09;2023-05-31T11:41:33+00:00
4387;0.01;2023-06-19T12:34:21+00:00
4392;0.48;2023-11-18T16:34:03+00:00
4394;0.54;2023-07-29T23:08:48+00:00
4397;0.2;2023-09-02T19:31:36+00:00
4404;0.62;2023-06-24T03:12:45+00:00
4407;0.26;2023-09-29T20:20:01+00:00
4408;0.22;2023-11-28T11:32:43+00:00
4413;0.23;2023-05-10T14:44:50+00:00
4415;0.18;2023-09-12T16:09:51+00:00
4416;0.82;2023-11-07T16:48:44+00:00
4418;0.89;2023-07-12T01:53:07+00:00
4421;0.07;2023-07-23T03:05:57+00:00
4425;0.43;2023-09-09T17:26:32+00:00
4428;0.67;2023-05-11T19:46:48+00:00
4434;0.19;2023-09-14T12:01:57+00:00
4444;0.18;2023-10-20T10:24:52+00:00
4448;0.18;2023-10-27T14:51:49+00:00
4451;0.08;2023-06-10T01:47:01+00:00
4456;1.06;2023-06-16T17:16:52+00:00
4460;0.33;2023-07-25T14:27:10+00:00
4467;0.19;2023-08-05T05:24:07+00:00
4470;0.22;2023-11-14T02:44:58+00:00
4475;0.34;2023-05-17T05:45:56+00:00
4484;0.01;2023-09-05T00:48:26+00:00
4486;0.07;2023-11-06T17:39:06+00:00
4488;0.59;2023-05-23T03:22:35+00:00
4498;0.37;2023-10-05T12:15:26+00:00
4504;0.11;2023-07-14T00:47:05+00:00
4508;0.12;2023-07-20T18:43:14+00:00
4510;1.12;2023-05-30T23:11:18+00:00
4511;0.18;2023-05-30T19:45:55+00:00
4518;0.83;2023-08-09T00:23:31+00:00
4521;0.03;2023-10-30T10:40:45+00:00
4529;0.21;2023-07-24T13:34:18+00:00
4531;0.78;2023-07-02T10:45:22+00:00
4534;0.15;2023-09-24T16:04:55+00:00
4535;0.61;2023-05-06T08:20:20+00:00
4539;0.15;2023-09-11T18:27:09+00:00
4544;0.13;2023-05-10T09:19:38+00:00
4545;0.99;2023-08-28T19:50:14+00:00
4553;0.05;2023-08-03T11:06:17+00:00
4560;0.39;2023-08-22T09:13:19+00:00
4579;0.01;2023-06-07T15:59:36+00:00
4587;0.03;2023-07-13T05:44:55+00:00
4589;0.08;2023-06-05T06:51:45+00:00
4591;0.78;2023-06-10T14:41:09+00:00
4592;0.2;2023-09-10T04:56:45+00:00
4593;0.4;2023-09-25T13:53:54+00:00
4595;0.49;2023-10-09T16:22:52+00:00
4599;0.43;2023-07-30T12:56:33+00:00
4604;0.27;2023-09-15T07:22:43+00:00
4605;0.58;2023-09-14T06:20:30+00:00
4610;0.23;2023-10-28T17:09:34+00:00
4612;0.03;2023-08-21T20:13:46+00:00
4617;0.18;2023-08-09T20:10:35+00:00
4624;0.05;2023-11-16T08:43:37+00:00
4625;0.66;2023-11-27T05:48:28+00:00
4634;0.03;2023-05-18T02:17:31+00:00
4635;0.16;2023-08-28T00:36:29+00:00
4639;0.65;2023-08-08T04:41:19+00:00
4641;0.28;2023-05-31T02:33:17+00:00
4653;0.23;2023-08-20T18:40:47+00:00
4654;0.16;2023-11-24T23:56:22+00:00
4658;0.01;2023-10-06T07:56:56+00:00
4665;0.41;2023-09-20T07:05:27+00:00
4689;0.34;2023-09-08T19:31:30+00:00
4701;0.21;2023-11-12T01:22:37+00:00
4705;0.06;2023-05-29T06:26:50+00:00
4710;0.09;2023-09-14T14:31:18+00:00
4711;0.37;2023-11-27T09:33:23+00:00
4716;0.29;2023-07-12T05:53:54+00:00
4740;0.39;2023-07-27T10:13:29+00:00
4741;0.81;2023-08-02T01:51:51+00:00
4745;0.28;2023-06-05T14:13:36+00:00
4750;0.58;2023-10-25T05:38:56+00:00
4752;0.85;2023-09-16T11:38:39+00:00
4753;0.03;2023-09-22T13:38:25+00:00
4756;1.13;2023-08-20T08:39:06+00:00
4761;0.23;2023-11-03T07:11:06+00:00
4766;0.29;2023-07-02T05:56:28+00:00
4779;0.12;2023-06-22T11:20:21+00:00
4783;0.48;2023-08-05T13:31:47+00:00
4798;0.13;2023-08-20T22:20:16+00:00
4799;0.56;2023-11-13T07:18:59+00:00
4800;0.26;2023-07-09T01:14:13+00:00
4801;0.53;2023-07-15T06:12:26+00:00
4806;0.02;2023-05-18T16:05:50+00:00
4811;0.08;2023-05-06T22:39:27+00:00
4815;0.27;2023-08-13T04:55:29+00:00
4817;0.17;2023-05-16T10:33:34+00:00
4822;0.43;2023-08-10T21:40:28+00:00
4823;0.19;2023-06-24T23:18:28+00:00
4825;0.16;2023-05-22T21:39:38+00:00
4827;0.36;2023-11-13T16:30:03+00:00
4833;0.15;2023-09-01T18:36:59+00:00
4834;0.59;2023-05-21T23:15:37+00:00
4839;0.34;2023-07-13T19:33:26+00:00
4840;0.04;2023-06-07T07:11:14+00:00
4847;0.49;2023-05-10T23:52:39+00:00
4852;0.1;2023-08-09T09:11:40+00:00
4855;0.2;2023-06-30T06:29:48+00:00
4856;0.82;2023-10-29T12:43:57+00:00
4867;0.25;2023-07-21T01:13:17+00:00
4880;0.38;2023-10-31T03:12:33+00:00
4881;0.39;2023-07-06T05:04:19+00:00
4885;0.52;2023-06-05T07:20:07+00:00
4890;0.63;2023-05-16T22:15:21+00:00
4892;0.17;2023-11-29T22:38:48+00:00
4893;0.98;2023-07-11T13:10:40+00:00
4894;0.54;2023-05-31T01:29:57+00:00
4901;0.09;2023-09-13T20:42:38+00:00
4913;0.43;2023-10-02T22:13:25+00:00
4914;0.08;2023-06-24T15:03:10+00:00
4930;0.84;2023-08-03T23:46:35+00:00
4931;0.08;2023-11-25T11:02:08+00:00
4940;0.12;2023-07-17T16:18:24+00:00
4944;0.17;2023-07-02T01:04:07+00:00
4959;0.58;2023-08-18T03:13:18+00:00
4966;0.0;2023-05-24T12:39:59+00:00
4973;0.82;2023-05-05T02:59:37+00:00
4975;0.28;2023-10-25T02:18:17+00:00
4978;0.47;2023-11-08T11:53:18+00:00
4980;0.48;2023-05-12T16:52:12+00:00
4985;0.51;2023-07-28T21:54:41+00:00
4986;0.31;2023-10-21T18:58:49+00:00
4988;0.25;2023-07-04T21:40:40+00:00
4994;0.85;2023-09-29T20:00:31+00:00
4996;0.8;2023-09-25T10:53:14+00:00
5013;0.1;2023-07-29T13:46:58+00:00
5014;1.12;2023-08-21T05:10:14+00:00
5015;0.06;2023-08-22T02:41:43+00:00
5017;0.42;2023-09-24T10:28:09+00:00
5019;0.72;2023-05-27T13:42:58+00:00
5021;0.32;2023-09-11T01:00:20+00:00
5022;0.2;2023-07-03T02:34:31+00:00
5026;0.2;2023-08-20T10:05:56+00:00
5027;0.43;2023-09-25T04:15:59+00:00
5028;0.06;2023-10-29T17:56:08+00:00
5030;0.06;2023-09-10T18:34:46+00:00
5037;0.62;2023-07-24T19:57:54+00:00
5039;0.04;2023-05-24T13:15:40+00:00
5061;0.09;2023-05-09T06:01:21+00:00
5065;0.01;2023-05-19T15:10:15+00:00
5076;1.0;2023-06-28T16:42:57+00:00
5081;0.0;2023-10-10T00:06:43+00:00
5083;1.0;2023-06-22T14:10:21+00:00
5094;0.14;2023-07-19T13:42:29+00:00
5100;0.28;2023-08-21T02:30:51+00:00
5102;0.28;2023-09-11T17:19:42+00:00
5116;0.71;2023-07-22T01:58:45+00:00
5121;0.51;2023-10-06T10:31:50+00:00
5127;0.51;2023-05-31T00:14:01+00:00
5129;0.08;2023-06-13T01:01:29+00:00
5130;0.44;2023-05-24T18:35:26+00:00
5137;0.23;2023-08-02T20:06:53+00:00
5138;0.8;2023-08-02T03:46:27+00:00
5146;0.09;2023-05-06T15:06:41+00:00
5150;0.41;2023-09-28T01:37:38+00:00
5158;0.18;2023-11-16T12:31:35+00:00
5159;0.37;2023-09-08T08:07:36+00:00
5161;0.42;2023-07-29T12:13:35+00:00
5169;0.24;2023-11-14T01:03:41+00:00
5174;0.01;2023-06-01T05:42:33+00:00
5184;0.87;2023-08-01T03:57:58+00:00
5188;0.94;2023-07-27T11:02:18+00:00
5189;0.25;2023-08-22T00:46:21+00:00
5196;0.28;2023-06-16T15:41:40+00:00
5199;0.02;2023-08-01T05:24:39+00:00
5200;0.1;2023-07-23T05:21:44+00:00
5204;0.29;2023-11-21T15:30:38+00:00
5211;0.02;2023-09-15T17:06:20+00:00
5212;0.85;2023-07-14T02:33:28+00:00
5216;0.73;2023-07-24T14:31:49+00:00
5222;0.08;2023-07-03T18:23:16+00:00
5226;0.16;2023-11-26T16:17:17+00:00
5238;0.19;2023-11-30T21:59:04+00:00
5240;0.44;2023-06-14T21:20:00+00:00
5241;0.28;2023-07-03T08:21:22+00:00
5242;0.03;2023-05-06T06:46:36+00:00
5245;0.74;2023-09-04T23:28:50+00:00
5256;0.57;2023-09-17T18:44:25+00:00
5265;0.16;2023-11-11T19:12:51+00:00
5267;0.7;2023-07-08T21:20:51+00:00
5273;0.32;2023-06-14T23:08:16+00:00
5276;0.12;2023-11-12T14:25:17+00:00
5277;0.34;2023-09-06T14:55:56+00:00
5281;0.81;2023-07-04T07:35:42+00:00
5288;0.21;2023-08-31T02:45:35+00:00
5292;0.25;2023-07-12T00:37:15+00:00
5294;0.17;2023-09-10T23:52:24+00:00
5308;0.41;2023-08-31T05:23:07+00:00
5310;0.78;2023-10-23T21:11:12+00:00
5312;0.32;2023-06-26T08:33:54+00:00
5318;1.03;2023-08-15T10:13:42+00:00
5327;0.29;2023-10-29T09:47:43+00:00
5328;0.28;2023-05-06T17:00:26+00:00
5334;0.53;2023-10-16T17:42:28+00:00
5341;0.07;2023-11-16T17:24:50+00:00
5345;0.38;2023-10-05T08:46:03+00:00
5347;0.17;2023-05-30T23:52:17+00:00
5348;0.26;2023-07-26T20:28:57+00:00
5354;0.54;2023-08-10T10:47:40+00:00
5361;0.17;2023-07-22T23:35:20+00:00
5365;0.28;2023-11-27T16:05:31+00:00
5369;0.14;2023-10-06T19:51:16+00:00
5371;0.33;2023-11-03T00:42:34+00:00
5372;0.17;2023-11-21T03:43:40+00:00
5373;0.59;2023-07-15T16:02:46+00:00
5380;0.54;2023-06-21T09:37:16+00:00
5383;0.05;2023-06-12T06:35:41+00:00
5384;0.07;2023-09-07T05:57:10+00:00
5385;0.58;2023-06-23T09:10:27+00:00
5401;0.33;2023-11-21T06:40:13+00:00
5406;0.17;2023-10-05T01:38:51+00:00
5409;1.02;2023-10-02T13:34:38+00:00
5410;0.18;2023-08-18T13:04:06+00:00
5420;0.13;2023-11-12T17:35:51+00:00
5429;0.42;2023-09-29T10:06:52+00:00
5432;0.59;2023-09-30T08:46:14+00:00
5444;0.32;2023-10-26T14:58:04+00:00
5453;0.36;2023-08-31T19:43:02+00:00
5461;1.08;2023-08-14T20:50:53+00:00
5465;0.73;2023-07-07T10:15:54+00:00
5466;0.05;2023-08-05T18:03:01+00:00
5470;0.76;2023-07-18T09:09:44+00:00
5471;0.3;2023-10-16T15:04:30+00:00
5473;0.2;2023-10-08T02:31:13+00:00
5474;0.13;2023-10-04T03:30:45+00:00
5475;0.14;2023-06-13T06:09:05+00:00
5480;0.17;2023-09-21T16:02:27+00:00
5491;0.1;2023-10-18T05:29:58+00:00
5494;0.29;2023-07-23T12:21:54+00:00
5495;0.29;2023-07-22T01:41:10+00:00
5497;0.07;2023-11-29T15:50:17+00:00
5501;0.34;2023-06-17T17:01:32+00:00
5506;0.15;2023-11-21T02:55:52+00:00
5521;0.44;2023-08-07T17:17:56+00:00
5525;0.37;2023-06-04T18:53:34+00:00
5531;0.9;2023-10-01T14:27:05+00:00
5532;0.25;2023-07-03T01:52:02+00:00
5539;0.08;2023-06-13T02:48:56+00:00
5542;0.01;2023-10-13T11:11:39+00:00
5554;0.38;2023-09-23T09:04:27+00:00
5558;0.46;2023-09-12T16:44:44+00:00
5559;0.51;2023-05-08T10:03:45+00:00
5560;0.11;2023-05-09T18:16:15+00:00
5573;0.42;2023-06-06T02:42:23+00:00
5574;0.83;2023-07-19T06:54:15+00:00
5577;0.2;2023-05-06T08:48:47+00:00
5579;0.81;2023-09-13T03:13:52+00:00
5584;0.59;2023-10-10T05:17:23+00:00
5592;0.51;2023-10-05T12:31:18+00:00
5593;0.65;2023-10-07T06:08:53+00:00
5594;0.16;2023-09-09T12:33:47+00:00
5600;0.14;2023-06-09T17:21:17+00:00
5603;0.26;2023-06-06T06:09:38+00:00
5607;0.65;2023-06-10T16:57:19+00:00
5611;0.5;2023-09-06T08:06:24+00:00
5624;0.65;2023-09-08T22:41:46+00:00
5633;0.91;2023-07-05T20:18:15+00:00
5638;0.5;2023-09-28T15:12:26+00:00
5640;0.85;2023-07-16T05:01:04+00:00
5643;0.03;2023-09-17T17:51:10+00:00
5647;0.94;2023-08-08T00:22:38+00:00
5655;0.63;2023-11-24T20:50:21+00:00
5668;0.54;2023-06-25T11:00:51+00:00
5687;0.1;2023-06-23T19:45:06+00:00
5692;1.14;2023-08-07T20:46:43+00:00
5694;0.65;2023-06-22T23:09:24+00:00
5707;0.57;2023-06-10T15:45:27+00:00
5713;0.68;2023-07-20T02:41:24+00:00
5714;0.36;2023-10-28T16:02:39+00:00
5715;0.07;2023-08-16T09:32:18+00:00
5719;0.38;2023-10-09T19:28:50+00:00
5721;0.27;2023-09-24T06:49:10+00:00
5724;0.1;2023-10-12T16:17:06+00:00
5725;0.37;2023-05-03T05:10:54+00:00
5732;0.73;2023-07-05T17:04:04+00:00
5733;0.61;2023-06-03T16:58:28+00:00
5737;0.24;2023-07-30T13:59:46+00:00
5746;0.06;2023-11-11T05:31:15+00:00
5750;0.3;2023-06-15T16:30:46+00:00
5759;0.89;2023-06-24T10:50:29+00:00
5763;0.57;2023-05-20T04:55:55+00:00
5775;0.21;2023-09-19T10:27:58+00:00
5786;0.17;2023-08-21T03:11:20+00:00
5790;0.52;2023-07-15T11:23:53+00:00
5795;0.28;2023-08-12T10:37:08+00:00
5800;0.26;2023-05-15T17:52:28+00:00
5805;0.79;2023-05-22T04:34:28+00:00
5812;0.05;2023-05-21T19:30:29+00:00
5822;0.06;2023-09-21T22:36:14+00:00
5827;0.44;2023-11-03T20:22:21+00:00
5831;0.53;2023-07-23T04:35:59+00:00
5833;0.41;2023-05-28T16:44:52+00:00
5837;0.41;2023-09-15T00:12:57+00:00
5840;0.56;2023-11-08T23:08:28+00:00
5852;0.33;2023-09-17T18:26:21+00:00
5860;0.4;2023-05-09T04:06:45+00:00
5864;0.24;2023-05-31T00:25:02+00:00
5865;0.41;2023-08-26T07:59:08+00:00
5869;0.35;2023-10-01T05:39:58+00:00
5872;0.58;2023-06-26T20:02:15+00:00
5878;0.03;2023-09-23T13:32:06+00:00
5881;0.28;2023-09-27T09:08:17+00:00
5885;0.04;2023-10-05T17:31:50+00:00
5894;0.56;2023-05-07T18:50:12+00:00
5898;0.12;2023-09-08T19:48:34+00:00
