chicken_price_id;discount;valid_until
2801;3.05;2023-10-27T01:41:03+00:00
2815;5.53;2023-11-02T09:31:47+00:00
2825;1.44;2023-07-26T20:32:58+00:00
2841;4.04;2023-09-17T16:13:09+00:00
2845;3.04;2023-06-26T07:46:03+00:00
2855;4.67;2023-08-26T16:39:13+00:00
2857;2.59;2023-07-13T15:37:57+00:00
2861;4.62;2023-05-07T12:52:31+00:00
2862;3.03;2023-05-11T17:54:00+00:00
2869;2.65;2023-11-03T14:39:25+00:00
2873;4.78;2023-09-01T18:05:22+00:00
2875;5.68;2023-05-22T13:25:28+00:00
2877;2.51;2023-11-25T20:53:39+00:00
2882;1.09;2023-09-07T19:30:10+00:00
2886;2.98;2023-09-28T01:58:26+00:00
2895;4.82;2023-09-29T21:40:23+00:00
2898;1.07;2023-07-23T13:57:03+00:00
2900;2.78;2023-08-19T21:15:17+00:00
2904;1.06;2023-07-16T00:53:32+00:00
2912;4.75;2023-07-10T13:47:00+00:00
2920;3.54;2023-08-23T21:12:23+00:00
2921;4.59;2023-10-18T09:30:56+00:00
2923;2.4;2023-09-25T06:41:35+00:00
2935;3.05;2023-09-21T01:40:10+00:00
2937;2.83;2023-07-04T10:27:36+00:00
2938;3.27;2023-05-20T08:05:21+00:00
2942;3.04;2023-08-06T13:21:51+00:00
2943;5.09;2023-08-27T06:36:23+00:00
2944;4.27;2023-05-13T20:49:21+00:00
2945;5.98;2023-10-03T19:07:36+00:00
2946;3.04;2023-09-16T06:46:28+00:00
2947;3.06;2023-11-17T01:16:49+00:00
2948;5.57;2023-08-18T02:23:26+00:00
2950;2.28;2023-07-02T05:51:59+00:00
2956;3.03;2023-06-18T10:57:18+00:00
2958;4.11;2023-08-10T21:42:18+00:00
2962;4.21;2023-09-25T01:15:10+00:00
2963;2.76;2023-10-20T14:22:00+00:00
2968;4.05;2023-05-09T04:45:34+00:00
2970;3.3;2023-09-05T11:41:31+00:00
2973;3.67;2023-07-01T00:32:30+00:00
2978;5.19;2023-10-01T20:04:24+00:00
2982;5.24;2023-07-15T03:40:00+00:00
2986;1.47;2023-11-23T22:16:55+00:00
2994;4.11;2023-05-11T18:38:45+00:00
2997;1.09;2023-08-15T14:07:16+00:00
2998;1.29;2023-08-07T06:35:59+00:00
3002;1.04;2023-09-30T16:57:38+00:00
3003;2.02;2023-10-21T18:14:32+00:00
3009;5.91;2023-11-04T22:33:03+00:00
3012;2.97;2023-08-30T08:35:53+00:00
3014;5.94;2023-08-16T12:50:44+00:00
3021;2.86;2023-11-20T00:41:04+00:00
3025;1.53;2023-05-09T18:30:20+00:00
3027;2.72;2023-09-28T03:46:12+00:00
3029;3.08;2023-10-30T05:51:05+00:00
3031;3.36;2023-07-29T06:03:23+00:00
3041;1.31;2023-07-22T17:00:04+00:00
3046;2.94;2023-06-11T14:43:14+00:00
3052;3.09;2023-09-25T06:55:53+00:00
3053;5.57;2023-11-20T17:44:07+00:00
3056;1.18;2023-09-26T14:51:49+00:00
3058;1.46;2023-07-03T09:57:46+00:00
3060;5.42;2023-05-29T19:16:07+00:00
3068;5.46;2023-11-12T18:24:04+00:00
3070;2.8;2023-07-02T00:37:19+00:00
3071;2.46;2023-06-30T22:32:37+00:00
3075;5.97;2023-05-15T12:15:21+00:00
3078;3.01;2023-11-09T14:50:11+00:00
3085;2.93;2023-11-16T23:51:09+00:00
3101;1.18;2023-10-14T15:23:28+00:00
3109;1.13;2023-06-03T09:14:34+00:00
3119;2.2;2023-05-06T11:40:42+00:00
3120;3.35;2023-05-25T17:22:49+00:00
3123;6.04;2023-08-12T11:14:58+00:00
3125;3.23;2023-10-06T15:08:57+00:00
3129;6.47;2023-07-09T03:23:41+00:00
3134;1.11;2023-09-09T13:47:22+00:00
3139;2.19;2023-11-05T06:41:11+00:00
3152;6.42;2023-08-01T22:15:07+00:00
3156;6.37;2023-11-23T05:51:33+00:00
3157;5.01;2023-11-09T04:04:23+00:00
3162;5.09;2023-11-27T13:47:42+00:00
3164;3.25;2023-06-22T19:32:46+00:00
3165;2.18;2023-06-27T06:29:44+00:00
3169;3.75;2023-10-26T15:34:24+00:00
3170;2.75;2023-06-24T08:25:27+00:00
3174;1.02;2023-05-28T11:23:15+00:00
3183;3.51;2023-06-04T10:59:21+00:00
3188;2.87;2023-06-26T01:10:58+00:00
3191;5.87;2023-08-06T17:00:25+00:00
3196;3.98;2023-11-13T00:50:39+00:00
3205;4.56;2023-08-26T23:11:51+00:00
3206;1.06;2023-08-15T04:37:53+00:00
3209;6.18;2023-11-22T09:05:42+00:00
3212;4.45;2023-05-02T01:42:19+00:00
3230;2.8;2023-09-08T22:00:26+00:00
3233;4.25;2023-11-07T22:16:10+00:00
3243;5.8;2023-07-21T05:57:26+00:00
3248;1.11;2023-09-02T07:57:17+00:00
3270;2.62;2023-09-21T04:48:25+00:00
3273;3.33;2023-10-30T14:17:52+00:00
3288;4.0;2023-06-21T06:22:39+00:00
3289;1.49;2023-08-13T08:56:02+00:00
3296;3.4;2023-10-22T06:47:38+00:00
3300;4.92;2023-08-16T07:37:57+00:00
3307;2.15;2023-05-05T01:19:16+00:00
3317;4.42;2023-08-20T13:46:42+00:00
3318;1.23;2023-06-12T21:19:36+00:00
3324;3.55;2023-11-13T00:30:59+00:00
3331;4.56;2023-07-30T08:19:15+00:00
3334;4.34;2023-05-18T06:35:34+00:00
3346;3.02;2023-09-23T20:28:16+00:00
3359;3.31;2023-05-15T23:58:40+00:00
3362;2.83;2023-08-16T22:39:40+00:00
3363;4.99;2023-07-26T00:47:14+00:00
3367;3.53;2023-06-07T04:31:29+00:00
3368;3.9;2023-07-03T06:29:22+00:00
3381;2.21;2023-07-07T11:38:45+00:00
3387;6.67;2023-10-09T05:02:48+00:00
3402;1.52;2023-05-03T13:26:46+00:00
3404;6.03;2023-11-19T04:57:13+00:00
3405;4.32;2023-09-03T15:53:37+00:00
3414;1.58;2023-10-10T09:23:09+00:00
3420;6.27;2023-10-04T20:15:41+00:00
3421;3.76;2023-06-22T08:27:42+00:00
3443;5.34;2023-06-03T02:54:31+00:00
3445;4.64;2023-07-05T17:52:51+00:00
3447;3.68;2023-09-05T02:49:42+00:00
3451;1.52;2023-08-28T09:12:52+00:00
3455;2.42;2023-07-08T10:00:08+00:00
3457;3.26;2023-05-22T08:28:27+00:00
3467;4.01;2023-05-18T18:51:57+00:00
3469;1.38;2023-06-10T06:05:08+00:00
3470;3.44;2023-11-28T08:56:12+00:00
3475;2.14;2023-12-01T18:52:00+00:00
3483;4.1;2023-06-24T00:58:21+00:00
3489;4.65;2023-11-15T23:01:30+00:00
3492;2.71;2023-10-23T17:28:23+00:00
3493;3.26;2023-07-03T05:10:49+00:00
3501;6.0;2023-07-30T11:03:20+00:00
3506;4.59;2023-07-01T22:01:30+00:00
3508;3.92;2023-06-20T16:21:24+00:00
3516;4.72;2023-11-21T11:23:01+00:00
3521;2.21;2023-05-09T09:58:08+00:00
3526;4.49;2023-12-01T14:54:54+00:00
3529;1.42;2023-09-20T06:15:08+00:00
3533;1.18;2023-07-02T16:54:21+00:00
3537;4.28;2023-05-19T12:57:10+00:00
3538;3.21;2023-08-28T00:14:52+00:00
3540;1.17;2023-06-17T15:17:00+00:00
3544;5.3;2023-06-17T17:48:31+00:00
3551;4.48;2023-08-06T02:48:48+00:00
3557;3.51;2023-07-31T17:54:47+00:00
3560;3.75;2023-10-02T14:02:23+00:00
3570;2.29;2023-10-21T10:05:17+00:00
3574;1.33;2023-09-15T11:13:51+00:00
3576;4.66;2023-07-07T21:13:53+00:00
3587;3.75;2023-08-20T15:22:53+00:00
3588;2.89;2023-08-23T17:48:58+00:00
3590;4.33;2023-05-29T22:53:24+00:00
3598;3.64;2023-09-05T03:58:38+00:00
3599;1.15;2023-05-31T11:30:52+00:00
3601;1.03;2023-10-28T17:13:20+00:00
3605;2.61;2023-09-30T02:01:23+00:00
3606;2.24;2023-07-02T13:00:24+00:00
3609;3.01;2023-06-22T17:53:36+00:00
3617;2.31;2023-11-03T07:19:52+00:00
3625;3.08;2023-06-14T13:40:02+00:00
3631;5.7;2023-08-23T03:19:53+00:00
3654;4.33;2023-07-19T07:23:04+00:00
3659;2.67;2023-11-08T01:34:08+00:00
3665;5.14;2023-06-13T18:59:54+00:00
3670;2.17;2023-07-13T14:57:53+00:00
3673;6.38;2023-11-11T05:34:15+00:00
3676;4.39;2023-10-30T16:45:09+00:00
3694;1.33;2023-08-15T09:17:47+00:00
3695;5.52;2023-09-10T11:21:28+00:00
3696;1.3;2023-10-14T07:28:11+00:00
3698;1.33;2023-11-01T22:59:35+00:00
3700;1.66;2023-07-16T20:14:52+00:00
3704;4.47;2023-05-14T08:46:27+00:00
3706;1.35;2023-08-22T05:05:53+00:00
3710;5.07;2023-10-10T09:10:20+00:00
3712;4.16;2023-07-10T23:25:47+00:00
3717;3.54;2023-08-07T21:50:12+00:00
3720;1.5;2023-06-05T10:28:12+00:00
3730;2.67;2023-09-03T05:21:44+00:00
3731;2.72;2023-10-26T23:06:35+00:00
3732;3.78;2023-07-12T07:27:38+00:00
3741;2.88;2023-11-22T17:35:50+00:00
3746;1.38;2023-06-05T11:16:24+00:00
3755;1.52;2023-05-31T02:16:32+00:00
3766;1.67;2023-10-06T17:54:51+00:00
3781;2.68;2023-06-26T13:22:10+00:00
3784;4.23;2023-09-27T19:22:36+00:00
3792;2.93;2023-05-30T14:24:57+00:00
3795;4.37;2023-08-30T23:01:25+00:00
3800;2.9;2023-05-13T00:46:56+00:00
3803;2.74;2023-07-07T00:46:36+00:00
3804;1.66;2023-07-23T19:00:33+00:00
3806;4.02;2023-11-08T04:01:21+00:00
3808;1.29;2023-07-31T16:53:35+00:00
3816;5.22;2023-08-06T10:09:29+00:00
3820;1.69;2023-09-12T06:39:12+00:00
3823;1.37;2023-09-04T03:07:35+00:00
3829;1.19;2023-09-28T01:12:40+00:00
3831;6.29;2023-06-17T23:18:03+00:00
3838;2.05;2023-11-11T16:07:16+00:00
3839;1.68;2023-10-03T19:10:36+00:00
3842;5.62;2023-08-15T01:26:41+00:00
3847;4.95;2023-07-05T20:28:42+00:00
3855;1.17;2023-07-01T08:37:03+00:00
3860;1.02;2023-09-16T04:56:44+00:00
3863;4.61;2023-09-11T06:39:38+00:00
3873;1.34;2023-07-21T04:49:59+00:00
3882;3.16;2023-11-26T14:01:36+00:00
3887;4.86;2023-06-05T15:53:38+00:00
3890;3.36;2023-07-30T11:00:15+00:00
3891;4.65;2023-06-21T17:59:47+00:00
3898;1.44;2023-08-25T03:06:12+00:00
3900;3.26;2023-09-09T15:48:23+00:00
3917;3.64;2023-08-26T13:30:53+00:00
3928;4.38;2023-09-06T01:10:06+00:00
3930;3.65;2023-09-10T07:48:17+00:00
3932;6.71;2023-08-30T19:54:16+00:00
3934;4.19;2023-06-30T23:04:36+00:00
3936;4.11;2023-10-25T11:50:16+00:00
3957;1.27;2023-11-23T18:03:06+00:00
3965;4.3;2023-08-07T14:41:07+00:00
3967;1.17;2023-10-02T17:27:15+00:00
3972;1.39;2023-05-29T15:34:19+00:00
3975;6.65;2023-08-20T19:38:20+00:00
3990;6.6;2023-11-24T12:33:49+00:00
3999;2.84;2023-09-14T12:15:00+00:00
4002;3.58;2023-06-11T07:19:49+00:00
4003;2.37;2023-11-29T13:50:53+00:00
4010;2.87;2023-08-18T04:46:08+00:00
4011;4.21;2023-07-12T20:17:13+00:00
4014;2.86;2023-08-07T07:38:24+00:00
4016;3.34;2023-09-23T20:43:30+00:00
4019;1.49;2023-10-15T02:10:43+00:00
4026;3.46;2023-07-07T05:08:17+00:00
4030;1.36;2023-11-16T11:34:41+00:00
4033;5.37;2023-06-10T01:07:47+00:00
4034;6.73;2023-10-25T00:11:20+00:00
4044;3.21;2023-07-21T07:01:57+00:00
4045;5.53;2023-09-13T08:33:38+00:00
4057;2.5;2023-09-16T19:35:01+00:00
4059;2.82;2023-10-20T07:07:22+00:00
4063;2.46;2023-11-21T04:04:52+00:00
4065;4.46;2023-06-04T07:57:04+00:00
4072;1.13;2023-11-12T03:27:24+00:00
4073;4.2;2023-05-20T02:24:41+00:00
4078;1.51;2023-07-08T19:30:18+00:00
4080;5.02;2023-05-22T07:28:16+00:00
4082;1.06;2023-09-14T09:50:40+00:00
4088;2.85;2023-07-24T16:54:04+00:00
4090;6.12;2023-10-11T17:40:48+00:00
4108;3.06;2023-10-29T14:23:54+00:00
4111;2.34;2023-11-07T18:12:12+00:00
4115;2.66;2023-08-05T20:07:04+00:00
4117;3.05;2023-11-25T08:29:40+00:00
4119;3.92;2023-05-03T01:33:02+00:00
4136;6.3;2023-06-04T15:05:14+00:00
4137;1.25;2023-08-26T21:13:35+00:00
4138;3.28;2023-06-12T09:56:35+00:00
4140;1.46;2023-06-22T15:21:39+00:00
4142;4.09;2023-06-04T02:21:25+00:00
4154;4.84;2023-06-28T14:36:49+00:00
4173;3.04;2023-07-20T20:32:05+00:00
4175;1.56;2023-10-17T08:39:54+00:00
4179;1.31;2023-10-21T05:35:56+00:00
4180;2.33;2023-06-11T05:52:12+00:00
4181;4.38;2023-06-30T08:26:28+00:00
4196;2.84;2023-08-13T09:57:37+00:00
4197;3.4;2023-06-11T18:28:37+00:00
4204;1.25;2023-11-11T14:58:39+00:00
4206;1.42;2023-06-11T20:29:45+00:00
4208;3.68;2023-10-05T15:14:42+00:00
4222;1.63;2023-10-04T00:44:37+00:00
4227;1.48;2023-05-22T03:03:31+00:00
4229;3.16;2023-09-23T15:15:38+00:00
4230;4.63;2023-11-01T10:30:06+00:00
4232;4.89;2023-09-30T00:31:10+00:00
4247;4.05;2023-09-13T16:52:49+00:00
4250;2.39;2023-11-17T05:28:30+00:00
4252;3.83;2023-07-15T12:58:45+00:00
4253;2.54;2023-05-05T09:35:53+00:00
4256;1.43;2023-06-02T01:04:37+00:00
4259;1.43;2023-11-02T04:32:55+00:00
4263;3.15;2023-08-24T10:00:12+00:00
4266;1.4;2023-06-11T06:32:29+00:00
4282;2.7;2023-11-03T12:19:57+00:00
4289;2.09;2023-08-11T21:09:44+00:00
4291;4.05;2023-09-05T00:41:20+00:00
4292;1.15;2023-07-23T12:16:18+00:00
4294;2.62;2023-08-21T09:50:08+00:00
4295;1.03;2023-05-23T06:03:58+00:00
4297;1.12;2023-11-16T11:45:26+00:00
4298;1.36;2023-08-29T02:53:35+00:00
4305;1.42;2023-08-21T17:25:49+00:00
4316;2.63;2023-10-29T10:29:47+00:00
4318;3.15;2023-06-23T15:05:49+00:00
4319;4.96;2023-05-23T09:27:10+00:00
4332;1.31;2023-08-31T08:39:01+00:00
4337;1.43;2023-05-09T01:09:01+00:00
4353;5.63;2023-05-17T07:53:08+00:00
4354;1.23;2023-06-11T03:41:39+00:00
4357;1.33;2023-06-05T02:27:40+00:00
4363;5.36;2023-08-27T10:13:55+00:00
4367;1.55;2023-11-19T18:02:02+00:00
4368;1.36;2023-05-11T10:04:57+00:00
4378;2.67;2023-07-27T06:40:27+00:00
4383;1.18;2023-10-27T12:22:10+00:00
4386;1.63;2023-07-22T12:22:35+00:00
4389;4.16;2023-06-22T16:14:33+00:00
4393;3.45;2023-06-07T03:40:46+00:00
4395;1.03;2023-07-03T16:48:55+00:00
4399;1.27;2023-05-17T14:00:52+00:00
4408;2.68;2023-06-24T10:33:14+00:00
4410;3.04;2023-09-22T17:10:47+00:00
4419;6.77;2023-10-01T20:31:56+00:00
4420;4.44;2023-11-01T01:16:19+00:00
4423;4.54;2023-11-17T14:14:46+00:00
4425;6.69;2023-09-23T19:28:39+00:00
4429;5.19;2023-09-02T21:47:55+00:00
4445;1.57;2023-11-08T15:32:27+00:00
4454;3.74;2023-11-11T01:30:47+00:00
4460;6.29;2023-09-22T07:35:24+00:00
4468;6.52;2023-11-30T14:52:48+00:00
4470;3.41;2023-06-30T06:59:37+00:00
4474;3.79;2023-06-21T09:17:07+00:00
4486;4.06;2023-08-09T04:05:54+00:00
4492;1.25;2023-08-20T08:30:52+00:00
4503;2.11;2023-08-17T15:51:41+00:00
4513;3.36;2023-06-22T14:35:49+00:00
4514;5.19;2023-06-27T10:13:30+00:00
4517;2.2;2023-06-13T09:40:27+00:00
4520;5.94;2023-06-06T17:59:01+00:00
4529;4.05;2023-07-02T12:12:58+00:00
4530;4.16;2023-08-24T08:44:36+00:00
4532;1.26;2023-10-27T03:04:12+00:00
4536;6.45;2023-10-22T22:02:10+00:00
4540;2.55;2023-06-28T09:32:01+00:00
4543;3.15;2023-06-15T07:49:37+00:00
4549;2.71;2023-09-02T17:06:27+00:00
4551;3.14;2023-10-12T19:52:47+00:00
4552;1.03;2023-11-22T04:13:30+00:00
4573;5.57;2023-08-28T03:36:49+00:00
4574;3.57;2023-10-18T19:52:12+00:00
4577;3.31;2023-06-09T05:13:31+00:00
4580;5.15;2023-06-27T22:55:37+00:00
4589;4.66;2023-07-13T00:56:03+00:00
4593;1.39;2023-06-10T23:51:57+00:00
4609;6.2;2023-07-05T11:47:29+00:00
4610;1.63;2023-11-22T04:02:29+00:00
4611;3.24;2023-07-30T21:44:49+00:00
4614;4.26;2023-07-16T17:22:35+00:00
4621;4.74;2023-10-20T20:38:50+00:00
4632;2.28;2023-06-12T02:05:51+00:00
4634;1.43;2023-07-23T10:28:51+00:00
4637;3.85;2023-06-15T10:24:21+00:00
4640;3.67;2023-11-03T17:09:39+00:00
4641;3.25;2023-06-08T03:12:08+00:00
4642;3.58;2023-06-10T14:14:56+00:00
4652;3.33;2023-11-27T17:57:12+00:00
4656;2.18;2023-08-13T06:38:34+00:00
4658;5.16;2023-06-15T05:47:09+00:00
4660;2.71;2023-08-09T20:30:40+00:00
4665;6.18;2023-07-06T06:57:21+00:00
4666;2.73;2023-08-06T15:15:08+00:00
4676;6.79;2023-08-21T19:20:19+00:00
4680;2.36;2023-05-16T13:04:15+00:00
4682;1.12;2023-06-17T05:33:12+00:00
4685;4.95;2023-06-15T13:28:32+00:00
4691;2.16;2023-07-04T16:44:07+00:00
4692;2.59;2023-05-15T21:42:56+00:00
4693;3.08;2023-09-18T12:06:57+00:00
4696;6.38;2023-07-23T03:38:40+00:00
4697;5.33;2023-07-16T17:36:43+00:00
4698;5.03;2023-07-31T00:58:12+00:00
4702;2.32;2023-07-03T04:55:47+00:00
4703;2.24;2023-12-01T08:31:07+00:00
4704;3.25;2023-08-07T00:28:21+00:00
4705;3.88;2023-11-10T02:41:48+00:00
4707;2.41;2023-09-19T20:06:18+00:00
4711;3.07;2023-05-20T09:04:47+00:00
4713;2.04;2023-11-30T12:03:05+00:00
4714;2.43;2023-10-25T01:25:08+00:00
4715;6.37;2023-11-09T02:04:53+00:00
4723;3.57;2023-06-17T10:01:19+00:00
4728;4.3;2023-10-25T18:56:59+00:00
4729;4.68;2023-08-27T11:29:11+00:00
4738;3.07;2023-10-23T17:28:22+00:00
4739;1.53;2023-09-23T23:00:32+00:00
4744;3.04;2023-05-16T11:36:29+00:00
4745;1.04;2023-08-26T02:33:13+00:00
4747;4.2;2023-05-23T08:59:16+00:00
4752;4.61;2023-10-04T00:43:37+00:00
4753;1.43;2023-10-09T22:37:57+00:00
4758;2.55;2023-09-16T03:47:13+00:00
4763;3.78;2023-10-24T03:15:05+00:00
4769;1.14;2023-08-11T16:26:01+00:00
4772;1.56;2023-05-26T15:55:51+00:00
4773;4.1;2023-07-17T01:50:40+00:00
4782;1.14;2023-05-04T08:45:15+00:00
4784;2.27;2023-05-03T04:04:34+00:00
4792;1.34;2023-08-10T04:56:13+00:00
4796;3.44;2023-09-15T20:38:20+00:00
4802;2.79;2023-06-25T07:46:50+00:00
4812;3.65;2023-10-01T16:58:37+00:00
4814;1.39;2023-05-16T20:34:49+00:00
4818;1.2;2023-09-23T07:59:29+00:00
4830;6.41;2023-06-12T09:34:45+00:00
4834;2.05;2023-08-26T11:15:23+00:00
4838;4.04;2023-06-12T10:48:04+00:00
4845;1.61;2023-10-21T17:11:00+00:00
4846;2.16;2023-11-11T04:45:56+00:00
4853;4.58;2023-09-03T00:42:28+00:00
4856;5.98;2023-05-16T10:10:00+00:00
4857;4.38;2023-05-03T05:47:12+00:00
4866;5.1;2023-09-28T08:59:50+00:00
4869;3.72;2023-06-10T07:01:30+00:00
4872;4.63;2023-09-16T05:10:41+00:00
4873;6.14;2023-10-11T16:25:03+00:00
4875;3.96;2023-05-28T21:56:23+00:00
4877;2.54;2023-09-25T10:40:03+00:00
4878;5.51;2023-07-20T08:58:24+00:00
4879;4.23;2023-09-07T06:02:20+00:00
4882;1.67;2023-09-30T18:59:13+00:00
4884;1.55;2023-07-11T09:42:09+00:00
4886;6.7;2023-08-14T17:18:32+00:00
4898;5.06;2023-09-17T16:04:09+00:00
4907;4.8;2023-09-26T06:41:58+00:00
4918;4.65;2023-06-28T19:07:02+00:00
4920;2.15;2023-11-05T04:25:53+00:00
4942;4.76;2023-10-16T13:46:22+00:00
4945;1.7;2023-06-04T05:02:51+00:00
4951;3.21;2023-07-05T11:46:15+00:00
4959;5.56;2023-06-13T12:25:34+00:00
4962;2.44;2023-09-28T15:38:10+00:00
4963;5.0;2023-08-20T02:40:14+00:00
4964;3.24;2023-09-08T20:29:49+00:00
4967;2.75;2023-05-13T22:07:53+00:00
4973;3.22;2023-07-13T03:25:14+00:00
4974;4.31;2023-11-09T13:35:06+00:00
4977;4.91;2023-08-22T21:00:21+00:00
4978;4.16;2023-08-26T03:32:05+00:00
4979;1.21;2023-09-21T17:15:47+00:00
4981;1.01;2023-09-28T20:09:09+00:00
4983;1.45;2023-09-16T17:50:52+00:00
4985;2.83;2023-10-30T01:11:22+00:00
4997;3.25;2023-07-22T22:20:12+00:00
4999;4.76;2023-07-12T15:49:00+00:00
5001;4.56;2023-05-06T14:27:57+00:00
5004;1.07;2023-09-15T05:37:33+00:00
5007;2.64;2023-11-05T00:08:43+00:00
5008;1.05;2023-07-27T14:53:21+00:00
5011;6.26;2023-05-10T02:23:51+00:00
5012;2.82;2023-11-04T14:44:11+00:00
5018;4.05;2023-06-23T21:58:26+00:00
5023;2.11;2023-07-18T14:26:19+00:00
5024;1.59;2023-05-01T18:57:09+00:00
5025;4.28;2023-07-21T03:39:07+00:00
5033;3.26;2023-09-11T07:28:26+00:00
5035;5.41;2023-07-27T06:11:10+00:00
5036;2.98;2023-10-12T20:42:17+00:00
5039;2.91;2023-05-18T08:51:07+00:00
5044;5.0;2023-09-08T14:01:12+00:00
5045;2.21;2023-09-12T11:59:49+00:00
5053;5.75;2023-07-01T02:40:53+00:00
5059;4.09;2023-09-14T15:47:19+00:00
5066;1.47;2023-08-07T11:23:08+00:00
5073;3.19;2023-08-20T07:03:06+00:00
5082;2.5;2023-07-08T09:55:30+00:00
5086;3.59;2023-11-18T19:16:48+00:00
5090;2.18;2023-09-12T02:19:19+00:00
5097;2.62;2023-10-30T04:53:52+00:00
5099;4.97;2023-08-10T10:52:38+00:00
5101;5.69;2023-07-28T10:58:20+00:00
5114;2.35;2023-08-25T04:22:26+00:00
5117;1.67;2023-10-22T09:13:12+00:00
5118;2.12;2023-05-11T15:04:33+00:00
5121;1.53;2023-07-23T21:40:50+00:00
5124;2.08;2023-11-07T15:08:06+00:00
5135;3.57;2023-09-08T12:52:15+00:00
5138;1.12;2023-10-18T11:16:11+00:00
5142;1.65;2023-08-06T18:22:05+00:00
5147;3.37;2023-08-10T23:49:20+00:00
5154;4.9;2023-07-11T11:25:11+00:00
5157;4.23;2023-07-28T03:33:06+00:00
5166;1.24;2023-08-15T03:14:50+00:00
5178;1.4;2023-11-12T09:26:35+00:00
5179;1.37;2023-09-08T14:29:10+00:00
5192;1.07;2023-07-05T22:07:48+00:00
5201;4.69;2023-09-29T14:56:38+00:00
5203;1.46;2023-10-08T04:43:12+00:00
5205;1.22;2023-11-19T20:06:14+00:00
5209;5.09;2023-11-18T09:13:20+00:00
5229;2.27;2023-11-30T04:47:57+00:00
5238;1.19;2023-10-18T10:21:55+00:00
5246;4.76;2023-11-19T14:39:54+00:00
5247;2.31;2023-08-25T23:58:14+00:00
5250;1.21;2023-09-19T15:05:40+00:00
5255;4.48;2023-07-08T08:13:41+00:00
5256;2.69;2023-08-16T05:25:30+00:00
5260;3.14;2023-08-23T10:39:28+00:00
5269;5.08;2023-06-03T22:24:17+00:00
5270;2.07;2023-10-13T05:38:08+00:00
5271;4.29;2023-06-17T07:24:51+00:00
5273;5.86;2023-11-03T18:21:17+00:00
5275;2.04;2023-08-08T00:17:10+00:00
5278;1.35;2023-06-26T11:53:43+00:00
5282;3.42;2023-07-08T07:44:30+00:00
5283;3.83;2023-09-26T19:34:59+00:00
5284;4.39;2023-08-23T21:48:58+00:00
5287;2.11;2023-09-26T13:43:33+00:00
5291;2.68;2023-11-05T23:55:29+00:00
5295;6.79;2023-06-03T20:22:52+00:00
5296;3.25;2023-08-04T15:30:31+00:00
5311;5.44;2023-11-05T06:51:43+00:00
5322;1.08;2023-07-15T12:43:30+00:00
5324;4.31;2023-10-03T22:40:53+00:00
5326;6.03;2023-07-26T16:42:43+00:00
5338;5.01;2023-06-24T17:15:56+00:00
5344;1.06;2023-09-20T00:29:36+00:00
5347;2.32;2023-07-27T03:12:54+00:00
5350;1.14;2023-05-04T10:45:12+00:00
5351;1.12;2023-11-19T02:20:50+00:00
5358;4.26;2023-06-14T11:13:48+00:00
5359;5.01;2023-05-22T16:12:42+00:00
5360;3.4;2023-06-26T09:05:26+00:00
5370;2.77;2023-09-07T09:46:04+00:00
5375;4.58;2023-05-09T17:30:53+00:00
5378;1.39;2023-11-15T22:17:35+00:00
5379;5.02;2023-08-15T05:49:35+00:00
5380;2.43;2023-08-26T21:25:31+00:00
5388;5.26;2023-05-10T10:32:19+00:00
5408;1.16;2023-06-20T02:14:23+00:00
5415;5.5;2023-07-10T01:12:30+00:00
5427;4.06;2023-09-24T01:00:35+00:00
5430;5.06;2023-08-13T23:18:21+00:00
5434;6.08;2023-05-04T22:52:23+00:00
5444;1.36;2023-09-14T13:06:17+00:00
5446;3.91;2023-08-30T07:47:34+00:00
5451;4.26;2023-05-02T23:02:28+00:00
5454;6.76;2023-09-17T15:36:40+00:00
5455;6.2;2023-05-05T04:52:31+00:00
5459;1.16;2023-08-01T16:26:29+00:00
5462;3.09;2023-11-21T23:06:16+00:00
5463;3.41;2023-05-02T18:48:03+00:00
5465;4.49;2023-10-04T04:50:30+00:00
5476;2.52;2023-05-20T07:47:15+00:00
5478;4.93;2023-05-03T10:19:28+00:00
5487;1.51;2023-06-21T13:01:52+00:00
5489;3.53;2023-08-12T13:04:02+00:00
5501;3.29;2023-09-23T02:22:12+00:00
5510;3.02;2023-09-03T17:54:08+00:00
5523;4.94;2023-06-17T16:03:49+00:00
5528;6.59;2023-11-05T13:59:45+00:00
5549;4.16;2023-10-04T07:14:48+00:00
5550;3.45;2023-10-12T07:12:09+00:00
5555;1.01;2023-05-06T03:39:44+00:00
5556;1.65;2023-08-30T13:37:10+00:00
5572;1.49;2023-07-26T10:07:23+00:00
5575;1.62;2023-05-22T14:16:24+00:00
5577;1.19;2023-08-13T13:44:07+00:00
5584;1.35;2023-07-24T22:30:57+00:00
5586;1.41;2023-05-07T10:34:47+00:00
5587;4.53;2023-11-16T09:24:45+00:00
5591;3.25;2023-07-17T02:50:36+00:00
5592;1.06;2023-10-23T20:45:25+00:00
5597;4.36;2023-10-26T02:35:41+00:00
5602;3.37;2023-07-24T00:59:41+00:00
5603;2.98;2023-07-23T06:32:31+00:00
5604;4.79;2023-06-29T21:12:08+00:00
5609;3.1;2023-07-12T23:34:05+00:00
5610;3.22;2023-06-24T04:12:18+00:00
5613;2.09;2023-08-16T03:21:13+00:00
5617;5.2;2023-05-27T01:08:43+00:00
5632;3.59;2023-07-15T02:39:58+00:00
